,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
ACAN,0.5761961015948022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSRB3,0.6674542232722976,0.5597892176732874,0.5154241645244219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2RX5,0.5761961015948022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCTD3,0.6157708210277614,0.5381029590595865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAGLN,0.6200531600708801,0.5233076611268748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL27A1,0.7129356172474897,0.616335630320227,0.5491002570694087,0.5106666666666673,0.4870064967516253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHST11,0.6157708210277614,0.5381029590595865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A27,0.6683402244536326,0.5776246453182002,0.5136246786632392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL20A1,0.6798582398109864,0.587758411025537,0.5133676092544988,0.4748717948717967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB6B,0.8028647371529829,0.6832184839886501,0.6172236503856041,0.576923076923077,0.5467266366816591,0.5113297555158018,0.48682824025289784,0.44941956882255324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLSTN2,0.8288541051388069,0.7361167409809485,0.6712082262210797,0.6215384615384616,0.5734632683658171,0.5488968395945141,0.5295047418335089,0.48694029850746273,0.46137026239067036,0.44397283531409176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADCY1,0.745126993502658,0.6420753952168625,0.5612682090831191,0.5235897435897436,0.4905047476261873,0.3838700059630231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATF,0.8861488481984643,0.8400891771382245,0.7951156812339331,0.7529230769230769,0.7250124937531234,0.7091532498509242,0.6891464699683877,0.6513266998341626,0.63022351797862,0.6129032258064516,0.5961663417803769,0.5958333333333333,0.5800865800865801,0.5707964601769911,0.531798245614035,0.5115151515151515,0.4845288326300984,0.4647147147147147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSEN54,0.6972829297105729,0.6057965139845967,0.5305912596401028,0.4949743589743603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCN8A,0.6613998818665091,0.5634373733279286,0.5119965724078837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJB4,0.5761961015948022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHA9,0.8279681039574719,0.7300364815565464,0.6609254498714653,0.6064615384615385,0.568215892053973,0.537865235539654,0.48963821566561283,0.46849087893864,0.4498299319727888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAFB2,0.5761961015948022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTA3,0.7969580626107501,0.6927442237535468,0.6272493573264781,0.5797948717948718,0.534857571214393,0.498658318425761,0.47681770284509917,0.34027777777778034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY6K,0.8033077377436503,0.6978111066072152,0.632904884318766,0.5753846153846154,0.5323588205897054,0.5065593321407276,0.4747102212855633,0.44672470978441087,0.44205539358600543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEGF10,0.637182516243355,0.5397243615727604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB40,0.6693738924985233,0.5768139440616132,0.510882604970009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPP6,0.7300649734199646,0.6343737332792866,0.5637532133676092,0.51774358974359,0.4925037481259379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP6,0.6687832250443001,0.5366842318605594,0.4976006855184244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUBN,0.8360897814530419,0.7707742197000406,0.7151670951156812,0.6563076923076924,0.6118190904547726,0.5673822301729278,0.5258166491043204,0.4873548922056383,0.4676870748299316,0.42572156196944044,0.4208901884340489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRK,0.6305375073833431,0.5280367517902986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TULP3,0.5611340815121086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRYAB,0.6692262256349675,0.6059991892987434,0.6,0.5965128205128206,0.542103948025987,0.4873285629099581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIDEA,0.7593030124040165,0.6830158086745034,0.6154241645244215,0.5562051282051282,0.5124937531234389,0.4889683959451405,0.4485423252546528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM6SF2,0.7779090372120496,0.7014592622618565,0.6426735218508997,0.5875897435897436,0.5461019490254874,0.5114788312462731,0.48033017211099327,0.347740464344944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMMD5,0.7315416420555227,0.6228212403729225,0.5583547557840617,0.5163076923076928,0.4858820589705167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHB6,0.6157708210277614,0.5172949601405215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NXF3,0.6175428233904312,0.5212809079854074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTUD3,0.7172179562906084,0.6524118362383462,0.6316195372750643,0.6254358974358976,0.6189405297351325,0.6149373881932021,0.5872848612574639,0.5250829187396352,0.4822643343051504,0.4442558007923035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERGIC2,0.5611340815121086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC9A1,0.7724453632604843,0.6751114714227807,0.6318766066838046,0.6135384615384616,0.5930784607696153,0.5629099582587956,0.5226554267650158,0.4767827529021557,0.4543245869776478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRG2,0.6934435912581217,0.5753952168625861,0.5330762639245931,0.5081025641025647,0.4905047476261875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR5A1,0.68502658003544,0.5753952168625861,0.5197086546700943,0.4946666666666677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLURP1,0.7827820437093916,0.7097689501418727,0.6616966580976863,0.6026666666666667,0.562343828085957,0.5286225402504472,0.494731296101159,0.45190713101160823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTN2,0.896042528056704,0.8171868666396432,0.785089974293059,0.7716923076923077,0.7654922538730634,0.7641621943947525,0.7500878117316472,0.751658374792703,0.7441690962099126,0.7492925863044708,0.7462638076673165,0.7571969696969697,0.7597402597402597,0.775811209439528,0.7713815789473684,0.76,0.7637130801687763,0.740990990990991,0.7247474747474748,0.7243243243243244,0.7198795180722892,0.6962719298245614,0.6654320987654321,0.6070460704607046,0.5773809523809522,0.4781144781144781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHRR,0.8702008269344359,0.8222537494933116,0.7979434447300771,0.78,0.7668665667166417,0.761478831246273,0.7456972251492798,0.7392205638474294,0.7325072886297376,0.7402376910016978,0.737491877842755,0.7481060606060607,0.7545454545454545,0.7610619469026548,0.7467105263157894,0.7290909090909091,0.7531645569620252,0.7252252252252253,0.7373737373737375,0.745945945945946,0.7289156626506025,0.6875,0.6407407407407407,0.5514905149051491,0.5014880952380952,0.45454545454545464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADCK4,0.6215298287064382,0.516214025131739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARS2,0.7886887182516243,0.7044993919740575,0.6434447300771208,0.5975384615384616,0.5704647676161919,0.5477042337507454,0.5198454513523006,0.49253731343283585,0.4698736637512145,0.4547255234861348,0.42511371020143013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HS3ST3B1,0.7275546367395156,0.627077421970004,0.5848329048843187,0.5616410256410258,0.532608695652174,0.4919499105545615,0.4369511766772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPP7,0.6569698759598346,0.5439805431698419,0.5002570694087409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA3,0.6215298287064382,0.516214025131739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC11,0.6870939161252215,0.5729631130928253,0.529305912596401,0.48164102564102884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC50,0.5611340815121086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLIP2,0.6912285883047844,0.6094446696392379,0.5925449871465295,0.5770256410256412,0.5665917041479263,0.5593321407274897,0.5268703898840883,0.48548922056384725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMSB4X,0.6175428233904312,0.5212809079854074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOB1,0.5611340815121086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD84,0.8493797991730656,0.7843534657478719,0.758611825192802,0.744,0.7362568715642179,0.733005366726297,0.7226905514576747,0.7184908789386402,0.7135568513119533,0.7195812110922467,0.7170240415854451,0.7265151515151516,0.7246753246753247,0.7359882005899705,0.7330043859649122,0.72,0.7278481012658228,0.7162162162162162,0.7121212121212122,0.6891891891891893,0.6566265060240964,0.5921052631578947,0.5320987654320988,0.4701897018970192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RALB,0.5611340815121086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST13,0.5611340815121086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INPP5F,0.5611340815121086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBAP2L,0.5611340815121086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNNT2,0.738629651506202,0.6329550060802595,0.5938303341902313,0.567794871794872,0.5432283858070965,0.4985092426952891,0.45275728837372625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NETO1,0.6630242173656231,0.5421564653425213,0.5035989717223656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYHIP,0.7999113998818665,0.7511147142278071,0.7300771208226221,0.7095384615384616,0.6961519240379811,0.6923076923076923,0.6893220934316824,0.6840796019900497,0.6758989310009719,0.6762874929258631,0.6689408706952567,0.6768939393939393,0.6718614718614719,0.6740412979351033,0.6639254385964912,0.6527272727272727,0.6610407876230661,0.6148648648648649,0.5681818181818182,0.5351351351351351,0.5020080321285137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCK,0.5611340815121086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN2,0.7423213230950975,0.6785569517632752,0.6753213367609254,0.6731282051282053,0.6744127936031984,0.6645796064400715,0.6517386722866174,0.6471807628524046,0.6353255587949466,0.6154499151103565,0.6064002599090319,0.5857954545454546,0.5064935064935064,0.47885939036381514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FADS2,0.9170112226816303,0.8976489663558979,0.8874035989717223,0.8618461538461539,0.841079460269865,0.815742397137746,0.8024236037934668,0.7864842454394693,0.7796404275996112,0.7659875495189586,0.7573099415204678,0.7734848484848484,0.7558441558441559,0.7787610619469026,0.7697368421052632,0.7454545454545455,0.7848101265822784,0.7567567567567568,0.7550505050505051,0.7513513513513514,0.7409638554216867,0.7236842105263157,0.7333333333333334,0.6951219512195123,0.6741071428571428,0.6363636363636365,0.5862068965517241,0.5194805194805195,0.4647887323943662,0.40151515151515144,0.40058479532163727,0.0,0.0,0.0,0.0,0.0
PIGC,0.5611340815121086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOL10,0.5611340815121086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ART1,0.7477849970466627,0.6722740170247263,0.6084832904884319,0.5395897435897437,0.5037481259370317,0.4703339296362543,0.43782929399367715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFAND5,0.5611340815121086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRRG,0.6125221500295334,0.5144575057424672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNTB1,0.6215298287064382,0.516214025131739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLFM1,0.8629651506202008,0.828131333603567,0.7997429305912596,0.7763076923076924,0.7588705647176411,0.746273106738223,0.7353354408148929,0.7234660033167497,0.7278911564625851,0.7258064516129032,0.7267706302794023,0.7378787878787879,0.7428571428571429,0.747787610619469,0.731907894736842,0.7290909090909091,0.7320675105485231,0.7094594594594594,0.7045454545454546,0.7162162162162162,0.710843373493976,0.6370614035087718,0.5925925925925926,0.5338753387533876,0.4970238095238095,0.47474747474747486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COQ9,0.6202008269344359,0.5070260775570866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGCR8,0.6175428233904312,0.5212809079854074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXNRD2,0.7387773183697578,0.6181597081475476,0.5424164524421593,0.5073846153846159,0.47976011994003126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMO5,0.7079149438865918,0.597081475476287,0.5381319622964867,0.47948717948718284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSA,0.5611340815121086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCID2,0.5611340815121086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAT,0.6302421736562316,0.5431698419132549,0.5021422450728368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARRDC3,0.8799468399291199,0.828942034860154,0.8107969151670951,0.7975384615384615,0.797726136931534,0.7932319618366129,0.7892518440463645,0.7879353233830846,0.7891156462585034,0.7920203735144312,0.7865497076023391,0.7981060606060606,0.8103896103896104,0.8348082595870207,0.8289473684210525,0.8236363636363636,0.8523206751054851,0.8378378378378378,0.8333333333333334,0.8432432432432433,0.8253012048192772,0.8125,0.8037037037037037,0.7845528455284554,0.7901785714285714,0.7777777777777778,0.7394636015325672,0.6796536796536796,0.596244131455399,0.45707070707070707,0.40058479532163727,0.0,0.0,0.0,0.0,0.0
