userId	geneSymbol	geneName	entrezgene	score	gLink
CCDC14	CCDC14	coiled-coil domain containing 14	64770	0	https://www.ncbi.nlm.nih.gov/gene/?term=64770
CCDC15	CCDC15	coiled-coil domain containing 15	80071	5	https://www.ncbi.nlm.nih.gov/gene/?term=80071
CCDC25	CCDC25	coiled-coil domain containing 25	55246	0	https://www.ncbi.nlm.nih.gov/gene/?term=55246
CCDC28A	CCDC28A	coiled-coil domain containing 28A	25901	0	https://www.ncbi.nlm.nih.gov/gene/?term=25901
CCDC28B	CCDC28B	coiled-coil domain containing 28B	79140	0	https://www.ncbi.nlm.nih.gov/gene/?term=79140
CCDC34	CCDC34	coiled-coil domain containing 34	91057	7	https://www.ncbi.nlm.nih.gov/gene/?term=91057
CCDC40	CCDC40	coiled-coil domain containing 40	55036	0	https://www.ncbi.nlm.nih.gov/gene/?term=55036
CCDC43	CCDC43	coiled-coil domain containing 43	124808	0	https://www.ncbi.nlm.nih.gov/gene/?term=124808
CCDC50	CCDC50	coiled-coil domain containing 50	152137	0	https://www.ncbi.nlm.nih.gov/gene/?term=152137
CCDC57	CCDC57	coiled-coil domain containing 57	284001	0	https://www.ncbi.nlm.nih.gov/gene/?term=284001
CCDC58	CCDC58	coiled-coil domain containing 58	131076	0	https://www.ncbi.nlm.nih.gov/gene/?term=131076
CCDC59	CCDC59	coiled-coil domain containing 59	29080	1	https://www.ncbi.nlm.nih.gov/gene/?term=29080
CCDC6	CCDC6	coiled-coil domain containing 6	8030	0	https://www.ncbi.nlm.nih.gov/gene/?term=8030
CCDC66	CCDC66	coiled-coil domain containing 66	285331	1	https://www.ncbi.nlm.nih.gov/gene/?term=285331
CCDC68	CCDC68	coiled-coil domain containing 68	80323	0	https://www.ncbi.nlm.nih.gov/gene/?term=80323
CCDC69	CCDC69	coiled-coil domain containing 69	26112	0	https://www.ncbi.nlm.nih.gov/gene/?term=26112
CCDC71	CCDC71	coiled-coil domain containing 71	64925	0	https://www.ncbi.nlm.nih.gov/gene/?term=64925
CCDC78	CCDC78	coiled-coil domain containing 78	124093	0	https://www.ncbi.nlm.nih.gov/gene/?term=124093
CCDC81	CCDC81	coiled-coil domain containing 81	60494	6	https://www.ncbi.nlm.nih.gov/gene/?term=60494
CCDC82	CCDC82	coiled-coil domain containing 82	79780	0	https://www.ncbi.nlm.nih.gov/gene/?term=79780
CCDC84	CCDC84	coiled-coil domain containing 84	338657	0	https://www.ncbi.nlm.nih.gov/gene/?term=338657
CCDC85A	CCDC85A	coiled-coil domain containing 85A	114800	6	https://www.ncbi.nlm.nih.gov/gene/?term=114800
CCDC85B	CCDC85B	coiled-coil domain containing 85B	11007	0	https://www.ncbi.nlm.nih.gov/gene/?term=11007
CCDC86	CCDC86	coiled-coil domain containing 86	79080	0	https://www.ncbi.nlm.nih.gov/gene/?term=79080
CCDC87	CCDC87	coiled-coil domain containing 87	55231	0	https://www.ncbi.nlm.nih.gov/gene/?term=55231
CCDC89	CCDC89	coiled-coil domain containing 89	220388	0	https://www.ncbi.nlm.nih.gov/gene/?term=220388
CCDC9	CCDC9	coiled-coil domain containing 9	26093	0	https://www.ncbi.nlm.nih.gov/gene/?term=26093
CCDC92	CCDC92	coiled-coil domain containing 92	80212	0	https://www.ncbi.nlm.nih.gov/gene/?term=80212
CCDC96	CCDC96	coiled-coil domain containing 96	257236	3	https://www.ncbi.nlm.nih.gov/gene/?term=257236
CCDC97	CCDC97	coiled-coil domain containing 97	90324	0	https://www.ncbi.nlm.nih.gov/gene/?term=90324
CCHCR1	CCHCR1	coiled-coil alpha-helical rod protein 1	54535	0	https://www.ncbi.nlm.nih.gov/gene/?term=54535
CCIN	CCIN	calicin	881	0	https://www.ncbi.nlm.nih.gov/gene/?term=881
CCK	CCK	cholecystokinin	885	0	https://www.ncbi.nlm.nih.gov/gene/?term=885
CCL1	CCL1	C-C motif chemokine ligand 1	6346	0	https://www.ncbi.nlm.nih.gov/gene/?term=6346
CCL17	CCL17	C-C motif chemokine ligand 17	6361	0	https://www.ncbi.nlm.nih.gov/gene/?term=6361
CCL19	CCL19	C-C motif chemokine ligand 19	6363	1	https://www.ncbi.nlm.nih.gov/gene/?term=6363
CCL2	CCL2	C-C motif chemokine ligand 2	6347	37	https://www.ncbi.nlm.nih.gov/gene/?term=6347
CCL20	CCL20	C-C motif chemokine ligand 20	6364	43	https://www.ncbi.nlm.nih.gov/gene/?term=6364
CCL24	CCL24	C-C motif chemokine ligand 24	6369	0	https://www.ncbi.nlm.nih.gov/gene/?term=6369
CCL25	CCL25	C-C motif chemokine ligand 25	6370	0	https://www.ncbi.nlm.nih.gov/gene/?term=6370
CCL4	CCL4	C-C motif chemokine ligand 4	6351	5	https://www.ncbi.nlm.nih.gov/gene/?term=6351
CCL5	CCL5	C-C motif chemokine ligand 5	6352	13	https://www.ncbi.nlm.nih.gov/gene/?term=6352
CCM2	CCM2	CCM2 scaffold protein	83605	0	https://www.ncbi.nlm.nih.gov/gene/?term=83605
CCNA2	CCNA2	cyclin A2	890	0	https://www.ncbi.nlm.nih.gov/gene/?term=890
CCNB1	CCNB1	cyclin B1	891	5	https://www.ncbi.nlm.nih.gov/gene/?term=891
CCNB2	CCNB2	cyclin B2	9133	0	https://www.ncbi.nlm.nih.gov/gene/?term=9133
CCNC	CCNC	cyclin C	892	0	https://www.ncbi.nlm.nih.gov/gene/?term=892
CCND1	CCND1	cyclin D1	595	0	https://www.ncbi.nlm.nih.gov/gene/?term=595
CCND3	CCND3	cyclin D3	896	8	https://www.ncbi.nlm.nih.gov/gene/?term=896
CCNDBP1	CCNDBP1	cyclin D1 binding protein 1	23582	0	https://www.ncbi.nlm.nih.gov/gene/?term=23582
CCNE1	CCNE1	cyclin E1	898	0	https://www.ncbi.nlm.nih.gov/gene/?term=898
CCNE2	CCNE2	cyclin E2	9134	0	https://www.ncbi.nlm.nih.gov/gene/?term=9134
CCNF	CCNF	cyclin F	899	0	https://www.ncbi.nlm.nih.gov/gene/?term=899
CCNG1	CCNG1	cyclin G1	900	1	https://www.ncbi.nlm.nih.gov/gene/?term=900
CCNG2	CCNG2	cyclin G2	901	10	https://www.ncbi.nlm.nih.gov/gene/?term=901
CCNH	CCNH	cyclin H	902	0	https://www.ncbi.nlm.nih.gov/gene/?term=902
CCNI	CCNI	cyclin I	10983	0	https://www.ncbi.nlm.nih.gov/gene/?term=10983
CCNJ	CCNJ	cyclin J	54619	1	https://www.ncbi.nlm.nih.gov/gene/?term=54619
CCNJL	CCNJL	cyclin J like	79616	0	https://www.ncbi.nlm.nih.gov/gene/?term=79616
CCNL1	CCNL1	cyclin L1	57018	23	https://www.ncbi.nlm.nih.gov/gene/?term=57018
CCNL2	CCNL2	cyclin L2	81669	0	https://www.ncbi.nlm.nih.gov/gene/?term=81669
CCNT1	CCNT1	cyclin T1	904	2	https://www.ncbi.nlm.nih.gov/gene/?term=904
CCNT2	CCNT2	cyclin T2	905	13	https://www.ncbi.nlm.nih.gov/gene/?term=905
CCNY	CCNY	cyclin Y	219771	0	https://www.ncbi.nlm.nih.gov/gene/?term=219771
CCNYL1	CCNYL1	cyclin Y like 1	151195	0	https://www.ncbi.nlm.nih.gov/gene/?term=151195
CCPG1	CCPG1	cell cycle progression 1	9236	0	https://www.ncbi.nlm.nih.gov/gene/?term=9236
CCR1	CCR1	C-C motif chemokine receptor 1	1230	0	https://www.ncbi.nlm.nih.gov/gene/?term=1230
CCR3	CCR3	C-C motif chemokine receptor 3	1232	0	https://www.ncbi.nlm.nih.gov/gene/?term=1232
CCR5	CCR5	C-C motif chemokine receptor 5 (gene/pseudogene)	1234	0	https://www.ncbi.nlm.nih.gov/gene/?term=1234
CCR7	CCR7	C-C motif chemokine receptor 7	1236	0	https://www.ncbi.nlm.nih.gov/gene/?term=1236
CCRL2	CCRL2	C-C motif chemokine receptor like 2	9034	0	https://www.ncbi.nlm.nih.gov/gene/?term=9034
CCS	CCS	copper chaperone for superoxide dismutase	9973	0	https://www.ncbi.nlm.nih.gov/gene/?term=9973
CCT3	CCT3	chaperonin containing TCP1 subunit 3	7203	0	https://www.ncbi.nlm.nih.gov/gene/?term=7203
CCT5	CCT5	chaperonin containing TCP1 subunit 5	22948	0	https://www.ncbi.nlm.nih.gov/gene/?term=22948
CCT6B	CCT6B	chaperonin containing TCP1 subunit 6B	10693	0	https://www.ncbi.nlm.nih.gov/gene/?term=10693
CCT7	CCT7	chaperonin containing TCP1 subunit 7	10574	0	https://www.ncbi.nlm.nih.gov/gene/?term=10574
CCT8	CCT8	chaperonin containing TCP1 subunit 8	10694	1	https://www.ncbi.nlm.nih.gov/gene/?term=10694
CD109	CD109	CD109 molecule	135228	1	https://www.ncbi.nlm.nih.gov/gene/?term=135228
CD14	CD14	CD14 molecule	929	11	https://www.ncbi.nlm.nih.gov/gene/?term=929
CD151	CD151	CD151 molecule (Raph blood group)	977	0	https://www.ncbi.nlm.nih.gov/gene/?term=977
CD163	CD163	CD163 molecule	9332	0	https://www.ncbi.nlm.nih.gov/gene/?term=9332
CD164	CD164	CD164 molecule	8763	0	https://www.ncbi.nlm.nih.gov/gene/?term=8763
CD177	CD177	CD177 molecule	57126	0	https://www.ncbi.nlm.nih.gov/gene/?term=57126
CD19	CD19	CD19 molecule	930	0	https://www.ncbi.nlm.nih.gov/gene/?term=930
CD2	CD2	CD2 molecule	914	0	https://www.ncbi.nlm.nih.gov/gene/?term=914
CD22	CD22	CD22 molecule	933	2	https://www.ncbi.nlm.nih.gov/gene/?term=933
CD226	CD226	CD226 molecule	10666	0	https://www.ncbi.nlm.nih.gov/gene/?term=10666
CD244	CD244	CD244 molecule	51744	0	https://www.ncbi.nlm.nih.gov/gene/?term=51744
CD247	CD247	CD247 molecule	919	4	https://www.ncbi.nlm.nih.gov/gene/?term=919
CD248	CD248	CD248 molecule	57124	8	https://www.ncbi.nlm.nih.gov/gene/?term=57124
CD27	CD27	CD27 molecule	939	0	https://www.ncbi.nlm.nih.gov/gene/?term=939
CD274	CD274	CD274 molecule	29126	23	https://www.ncbi.nlm.nih.gov/gene/?term=29126
CD276	CD276	CD276 molecule	80381	0	https://www.ncbi.nlm.nih.gov/gene/?term=80381
CD2AP	CD2AP	CD2 associated protein	23607	0	https://www.ncbi.nlm.nih.gov/gene/?term=23607
CD2BP2	CD2BP2	CD2 cytoplasmic tail binding protein 2	10421	0	https://www.ncbi.nlm.nih.gov/gene/?term=10421
CD300A	CD300A	CD300a molecule	11314	0	https://www.ncbi.nlm.nih.gov/gene/?term=11314
CD300E	CD300E	CD300e molecule	342510	0	https://www.ncbi.nlm.nih.gov/gene/?term=342510
CD300LB	CD300LB	CD300 molecule like family member b	124599	0	https://www.ncbi.nlm.nih.gov/gene/?term=124599
CD300LG	CD300LG	CD300 molecule like family member g	146894	0	https://www.ncbi.nlm.nih.gov/gene/?term=146894
CD302	CD302	CD302 molecule	9936	0	https://www.ncbi.nlm.nih.gov/gene/?term=9936
CD320	CD320	CD320 molecule	51293	0	https://www.ncbi.nlm.nih.gov/gene/?term=51293
CD38	CD38	CD38 molecule	952	5	https://www.ncbi.nlm.nih.gov/gene/?term=952
CD3E	CD3E	CD3e molecule	916	0	https://www.ncbi.nlm.nih.gov/gene/?term=916
CD3EAP	CD3EAP	CD3e molecule associated protein	10849	1	https://www.ncbi.nlm.nih.gov/gene/?term=10849
CD4	CD4	CD4 molecule	920	0	https://www.ncbi.nlm.nih.gov/gene/?term=920
CD40	CD40	CD40 molecule	958	0	https://www.ncbi.nlm.nih.gov/gene/?term=958
CD44	CD44	CD44 molecule (Indian blood group)	960	0	https://www.ncbi.nlm.nih.gov/gene/?term=960
CD46	CD46	CD46 molecule	4179	0	https://www.ncbi.nlm.nih.gov/gene/?term=4179
CD47	CD47	CD47 molecule	961	0	https://www.ncbi.nlm.nih.gov/gene/?term=961
CD5	CD5	CD5 molecule	921	0	https://www.ncbi.nlm.nih.gov/gene/?term=921
CD55	CD55	CD55 molecule (Cromer blood group)	1604	0	https://www.ncbi.nlm.nih.gov/gene/?term=1604
CD6	CD6	CD6 molecule	923	0	https://www.ncbi.nlm.nih.gov/gene/?term=923
CD63	CD63	CD63 molecule	967	0	https://www.ncbi.nlm.nih.gov/gene/?term=967
CD68	CD68	CD68 molecule	968	1	https://www.ncbi.nlm.nih.gov/gene/?term=968
CD69	CD69	CD69 molecule	969	10	https://www.ncbi.nlm.nih.gov/gene/?term=969
CD7	CD7	CD7 molecule	924	0	https://www.ncbi.nlm.nih.gov/gene/?term=924
CD74	CD74	CD74 molecule	972	0	https://www.ncbi.nlm.nih.gov/gene/?term=972
CD79A	CD79A	CD79a molecule	973	0	https://www.ncbi.nlm.nih.gov/gene/?term=973
CD80	CD80	CD80 molecule	941	0	https://www.ncbi.nlm.nih.gov/gene/?term=941
CD81	CD81	CD81 molecule	975	0	https://www.ncbi.nlm.nih.gov/gene/?term=975
CD82	CD82	CD82 molecule	3732	0	https://www.ncbi.nlm.nih.gov/gene/?term=3732
CD83	CD83	CD83 molecule	9308	12	https://www.ncbi.nlm.nih.gov/gene/?term=9308
CD84	CD84	CD84 molecule	8832	0	https://www.ncbi.nlm.nih.gov/gene/?term=8832
CD86	CD86	CD86 molecule	942	7	https://www.ncbi.nlm.nih.gov/gene/?term=942
CD8A	CD8A	CD8a molecule	925	0	https://www.ncbi.nlm.nih.gov/gene/?term=925
CD9	CD9	CD9 molecule	928	0	https://www.ncbi.nlm.nih.gov/gene/?term=928
CD93	CD93	CD93 molecule	22918	0	https://www.ncbi.nlm.nih.gov/gene/?term=22918
CD99	CD99	CD99 molecule (Xg blood group)	4267	1	https://www.ncbi.nlm.nih.gov/gene/?term=4267
CD99L2	CD99L2	CD99 molecule like 2	83692	0	https://www.ncbi.nlm.nih.gov/gene/?term=83692
CDA	CDA	cytidine deaminase	978	0	https://www.ncbi.nlm.nih.gov/gene/?term=978
CDADC1	CDADC1	cytidine and dCMP deaminase domain containing 1	81602	0	https://www.ncbi.nlm.nih.gov/gene/?term=81602
CDC123	CDC123	cell division cycle 123	8872	0	https://www.ncbi.nlm.nih.gov/gene/?term=8872
CDC14A	CDC14A	cell division cycle 14A	8556	8	https://www.ncbi.nlm.nih.gov/gene/?term=8556
CDC14B	CDC14B	cell division cycle 14B	8555	0	https://www.ncbi.nlm.nih.gov/gene/?term=8555
CDC20	CDC20	cell division cycle 20	991	2	https://www.ncbi.nlm.nih.gov/gene/?term=991
CDC23	CDC23	cell division cycle 23	8697	0	https://www.ncbi.nlm.nih.gov/gene/?term=8697
CDC25A	CDC25A	cell division cycle 25A	993	0	https://www.ncbi.nlm.nih.gov/gene/?term=993
CDC25B	CDC25B	cell division cycle 25B	994	0	https://www.ncbi.nlm.nih.gov/gene/?term=994
CDC25C	CDC25C	cell division cycle 25C	995	0	https://www.ncbi.nlm.nih.gov/gene/?term=995
CDC27	CDC27	cell division cycle 27	996	0	https://www.ncbi.nlm.nih.gov/gene/?term=996
CDC34	CDC34	cell division cycle 34	997	0	https://www.ncbi.nlm.nih.gov/gene/?term=997
CDC37	CDC37	cell division cycle 37	11140	0	https://www.ncbi.nlm.nih.gov/gene/?term=11140
CDC37L1	CDC37L1	cell division cycle 37 like 1	55664	0	https://www.ncbi.nlm.nih.gov/gene/?term=55664
CDC42	CDC42	cell division cycle 42	998	0	https://www.ncbi.nlm.nih.gov/gene/?term=998
CDC42BPA	CDC42BPA	CDC42 binding protein kinase alpha	8476	0	https://www.ncbi.nlm.nih.gov/gene/?term=8476
CDC42BPG	CDC42BPG	CDC42 binding protein kinase gamma	55561	0	https://www.ncbi.nlm.nih.gov/gene/?term=55561
CDC42EP1	CDC42EP1	CDC42 effector protein 1	11135	1	https://www.ncbi.nlm.nih.gov/gene/?term=11135
CDC42EP2	CDC42EP2	CDC42 effector protein 2	10435	3	https://www.ncbi.nlm.nih.gov/gene/?term=10435
CDC42EP4	CDC42EP4	CDC42 effector protein 4	23580	0	https://www.ncbi.nlm.nih.gov/gene/?term=23580
CDC42EP5	CDC42EP5	CDC42 effector protein 5	148170	0	https://www.ncbi.nlm.nih.gov/gene/?term=148170
CDC42SE1	CDC42SE1	CDC42 small effector 1	56882	0	https://www.ncbi.nlm.nih.gov/gene/?term=56882
CDC5L	CDC5L	cell division cycle 5 like	988	0	https://www.ncbi.nlm.nih.gov/gene/?term=988
CDC6	CDC6	cell division cycle 6	990	0	https://www.ncbi.nlm.nih.gov/gene/?term=990
CDC7	CDC7	cell division cycle 7	8317	0	https://www.ncbi.nlm.nih.gov/gene/?term=8317
CDC73	CDC73	cell division cycle 73	79577	0	https://www.ncbi.nlm.nih.gov/gene/?term=79577
CDCA2	CDCA2	cell division cycle associated 2	157313	0	https://www.ncbi.nlm.nih.gov/gene/?term=157313
CDCA3	CDCA3	cell division cycle associated 3	83461	9	https://www.ncbi.nlm.nih.gov/gene/?term=83461
CDCA4	CDCA4	cell division cycle associated 4	55038	0	https://www.ncbi.nlm.nih.gov/gene/?term=55038
CDCA5	CDCA5	cell division cycle associated 5	113130	1	https://www.ncbi.nlm.nih.gov/gene/?term=113130
CDCA7	CDCA7	cell division cycle associated 7	83879	1	https://www.ncbi.nlm.nih.gov/gene/?term=83879
CDCA7L	CDCA7L	cell division cycle associated 7 like	55536	0	https://www.ncbi.nlm.nih.gov/gene/?term=55536
CDCA8	CDCA8	cell division cycle associated 8	55143	0	https://www.ncbi.nlm.nih.gov/gene/?term=55143
CDCP1	CDCP1	CUB domain containing protein 1	64866	0	https://www.ncbi.nlm.nih.gov/gene/?term=64866
CDH1	CDH1	cadherin 1	999	0	https://www.ncbi.nlm.nih.gov/gene/?term=999
CDH22	CDH22	cadherin 22	64405	0	https://www.ncbi.nlm.nih.gov/gene/?term=64405
CDH26	CDH26	cadherin 26	60437	1	https://www.ncbi.nlm.nih.gov/gene/?term=60437
CDH3	CDH3	cadherin 3	1001	1	https://www.ncbi.nlm.nih.gov/gene/?term=1001
CDH4	CDH4	cadherin 4	1002	0	https://www.ncbi.nlm.nih.gov/gene/?term=1002
CDH6	CDH6	cadherin 6	1004	14	https://www.ncbi.nlm.nih.gov/gene/?term=1004
CDIPT	CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	10423	0	https://www.ncbi.nlm.nih.gov/gene/?term=10423
CDK10	CDK10	cyclin dependent kinase 10	8558	0	https://www.ncbi.nlm.nih.gov/gene/?term=8558
CDK2	CDK2	cyclin dependent kinase 2	1017	0	https://www.ncbi.nlm.nih.gov/gene/?term=1017
CDK4	CDK4	cyclin dependent kinase 4	1019	0	https://www.ncbi.nlm.nih.gov/gene/?term=1019
CDK5	CDK5	cyclin dependent kinase 5	1020	3	https://www.ncbi.nlm.nih.gov/gene/?term=1020
CDK5R1	CDK5R1	cyclin dependent kinase 5 regulatory subunit 1	8851	7	https://www.ncbi.nlm.nih.gov/gene/?term=8851
CDK5R2	CDK5R2	cyclin dependent kinase 5 regulatory subunit 2	8941	1	https://www.ncbi.nlm.nih.gov/gene/?term=8941
CDK5RAP1	CDK5RAP1	CDK5 regulatory subunit associated protein 1	51654	0	https://www.ncbi.nlm.nih.gov/gene/?term=51654
CDK5RAP2	CDK5RAP2	CDK5 regulatory subunit associated protein 2	55755	0	https://www.ncbi.nlm.nih.gov/gene/?term=55755
CDK5RAP3	CDK5RAP3	CDK5 regulatory subunit associated protein 3	80279	0	https://www.ncbi.nlm.nih.gov/gene/?term=80279
CDK6	CDK6	cyclin dependent kinase 6	1021	0	https://www.ncbi.nlm.nih.gov/gene/?term=1021
CDK7	CDK7	cyclin dependent kinase 7	1022	0	https://www.ncbi.nlm.nih.gov/gene/?term=1022
CDK8	CDK8	cyclin dependent kinase 8	1024	0	https://www.ncbi.nlm.nih.gov/gene/?term=1024
CDK9	CDK9	cyclin dependent kinase 9	1025	0	https://www.ncbi.nlm.nih.gov/gene/?term=1025
CDKAL1	CDKAL1	CDK5 regulatory subunit associated protein 1 like 1	54901	0	https://www.ncbi.nlm.nih.gov/gene/?term=54901
CDKL2	CDKL2	cyclin dependent kinase like 2	8999	0	https://www.ncbi.nlm.nih.gov/gene/?term=8999
CDKL3	CDKL3	cyclin dependent kinase like 3	51265	2	https://www.ncbi.nlm.nih.gov/gene/?term=51265
CDKL5	CDKL5	cyclin dependent kinase like 5	6792	2	https://www.ncbi.nlm.nih.gov/gene/?term=6792
CDKN1A	CDKN1A	cyclin dependent kinase inhibitor 1A	1026	8	https://www.ncbi.nlm.nih.gov/gene/?term=1026
CDKN1B	CDKN1B	cyclin dependent kinase inhibitor 1B	1027	6	https://www.ncbi.nlm.nih.gov/gene/?term=1027
CDKN1C	CDKN1C	cyclin dependent kinase inhibitor 1C	1028	0	https://www.ncbi.nlm.nih.gov/gene/?term=1028
CDKN2AIP	CDKN2AIP	CDKN2A interacting protein	55602	13	https://www.ncbi.nlm.nih.gov/gene/?term=55602
CDKN2B	CDKN2B	cyclin dependent kinase inhibitor 2B	1030	0	https://www.ncbi.nlm.nih.gov/gene/?term=1030
CDKN2C	CDKN2C	cyclin dependent kinase inhibitor 2C	1031	6	https://www.ncbi.nlm.nih.gov/gene/?term=1031
CDKN2D	CDKN2D	cyclin dependent kinase inhibitor 2D	1032	0	https://www.ncbi.nlm.nih.gov/gene/?term=1032
CDKN3	CDKN3	cyclin dependent kinase inhibitor 3	1033	0	https://www.ncbi.nlm.nih.gov/gene/?term=1033
CDON	CDON	cell adhesion associated, oncogene regulated	50937	0	https://www.ncbi.nlm.nih.gov/gene/?term=50937
CDR2	CDR2	cerebellar degeneration related protein 2	1039	0	https://www.ncbi.nlm.nih.gov/gene/?term=1039
CDR2L	CDR2L	cerebellar degeneration related protein 2 like	30850	0	https://www.ncbi.nlm.nih.gov/gene/?term=30850
CDS1	CDS1	CDP-diacylglycerol synthase 1	1040	0	https://www.ncbi.nlm.nih.gov/gene/?term=1040
CDSN	CDSN	corneodesmosin	1041	0	https://www.ncbi.nlm.nih.gov/gene/?term=1041
CDT1	CDT1	chromatin licensing and DNA replication factor 1	81620	0	https://www.ncbi.nlm.nih.gov/gene/?term=81620
CDV3	CDV3	CDV3 homolog	55573	0	https://www.ncbi.nlm.nih.gov/gene/?term=55573
CDYL	CDYL	chromodomain Y like	9425	0	https://www.ncbi.nlm.nih.gov/gene/?term=9425
CEACAM19	CEACAM19	carcinoembryonic antigen related cell adhesion molecule 19	56971	0	https://www.ncbi.nlm.nih.gov/gene/?term=56971
CEACAM20	CEACAM20	carcinoembryonic antigen related cell adhesion molecule 20	125931	0	https://www.ncbi.nlm.nih.gov/gene/?term=125931
CEBPA	CEBPA	CCAAT enhancer binding protein alpha	1050	0	https://www.ncbi.nlm.nih.gov/gene/?term=1050
CEBPB	CEBPB	CCAAT enhancer binding protein beta	1051	7	https://www.ncbi.nlm.nih.gov/gene/?term=1051
CEBPD	CEBPD	CCAAT enhancer binding protein delta	1052	0	https://www.ncbi.nlm.nih.gov/gene/?term=1052
CEBPG	CEBPG	CCAAT enhancer binding protein gamma	1054	0	https://www.ncbi.nlm.nih.gov/gene/?term=1054
CECR2	CECR2	CECR2, histone acetyl-lysine reader	27443	2	https://www.ncbi.nlm.nih.gov/gene/?term=27443
CEL	CEL	carboxyl ester lipase	1056	0	https://www.ncbi.nlm.nih.gov/gene/?term=1056
CELSR1	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1	9620	0	https://www.ncbi.nlm.nih.gov/gene/?term=9620
CELSR3	CELSR3	cadherin EGF LAG seven-pass G-type receptor 3	1951	0	https://www.ncbi.nlm.nih.gov/gene/?term=1951
CEND1	CEND1	cell cycle exit and neuronal differentiation 1	51286	0	https://www.ncbi.nlm.nih.gov/gene/?term=51286
CENPA	CENPA	centromere protein A	1058	9	https://www.ncbi.nlm.nih.gov/gene/?term=1058
CENPB	CENPB	centromere protein B	1059	2	https://www.ncbi.nlm.nih.gov/gene/?term=1059
CENPE	CENPE	centromere protein E	1062	0	https://www.ncbi.nlm.nih.gov/gene/?term=1062
CENPF	CENPF	centromere protein F	1063	1	https://www.ncbi.nlm.nih.gov/gene/?term=1063
CENPH	CENPH	centromere protein H	64946	0	https://www.ncbi.nlm.nih.gov/gene/?term=64946
CENPI	CENPI	centromere protein I	2491	0	https://www.ncbi.nlm.nih.gov/gene/?term=2491
CENPK	CENPK	centromere protein K	64105	1	https://www.ncbi.nlm.nih.gov/gene/?term=64105
CENPL	CENPL	centromere protein L	91687	0	https://www.ncbi.nlm.nih.gov/gene/?term=91687
CENPM	CENPM	centromere protein M	79019	5	https://www.ncbi.nlm.nih.gov/gene/?term=79019
CENPP	CENPP	centromere protein P	401541	9	https://www.ncbi.nlm.nih.gov/gene/?term=401541
CENPT	CENPT	centromere protein T	80152	0	https://www.ncbi.nlm.nih.gov/gene/?term=80152
CEP152	CEP152	centrosomal protein 152	22995	0	https://www.ncbi.nlm.nih.gov/gene/?term=22995
CEP170	CEP170	centrosomal protein 170	9859	0	https://www.ncbi.nlm.nih.gov/gene/?term=9859
CEP192	CEP192	centrosomal protein 192	55125	0	https://www.ncbi.nlm.nih.gov/gene/?term=55125
CEP250	CEP250	centrosomal protein 250	11190	0	https://www.ncbi.nlm.nih.gov/gene/?term=11190
CEP350	CEP350	centrosomal protein 350	9857	0	https://www.ncbi.nlm.nih.gov/gene/?term=9857
CEP55	CEP55	centrosomal protein 55	55165	0	https://www.ncbi.nlm.nih.gov/gene/?term=55165
CEP57	CEP57	centrosomal protein 57	9702	0	https://www.ncbi.nlm.nih.gov/gene/?term=9702
CEP63	CEP63	centrosomal protein 63	80254	0	https://www.ncbi.nlm.nih.gov/gene/?term=80254
CEP68	CEP68	centrosomal protein 68	23177	0	https://www.ncbi.nlm.nih.gov/gene/?term=23177
CEP70	CEP70	centrosomal protein 70	80321	0	https://www.ncbi.nlm.nih.gov/gene/?term=80321
CEP72	CEP72	centrosomal protein 72	55722	1	https://www.ncbi.nlm.nih.gov/gene/?term=55722
CEPT1	CEPT1	choline/ethanolamine phosphotransferase 1	10390	0	https://www.ncbi.nlm.nih.gov/gene/?term=10390
CERK	CERK	ceramide kinase	64781	0	https://www.ncbi.nlm.nih.gov/gene/?term=64781
CETN2	CETN2	centrin 2	1069	0	https://www.ncbi.nlm.nih.gov/gene/?term=1069
CFB	CFB	complement factor B	629	13	https://www.ncbi.nlm.nih.gov/gene/?term=629
CFC1	CFC1	cripto, FRL-1, cryptic family 1	55997	0	https://www.ncbi.nlm.nih.gov/gene/?term=55997
CFD	CFD	complement factor D	1675	0	https://www.ncbi.nlm.nih.gov/gene/?term=1675
CFDP1	CFDP1	craniofacial development protein 1	10428	0	https://www.ncbi.nlm.nih.gov/gene/?term=10428
CFH	CFH	complement factor H	3075	0	https://www.ncbi.nlm.nih.gov/gene/?term=3075
CFI	CFI	complement factor I	3426	10	https://www.ncbi.nlm.nih.gov/gene/?term=3426
CFL1	CFL1	cofilin 1	1072	0	https://www.ncbi.nlm.nih.gov/gene/?term=1072
CFL2	CFL2	cofilin 2	1073	0	https://www.ncbi.nlm.nih.gov/gene/?term=1073
CFLAR	CFLAR	CASP8 and FADD like apoptosis regulator	8837	1	https://www.ncbi.nlm.nih.gov/gene/?term=8837
CFP	CFP	complement factor properdin	5199	0	https://www.ncbi.nlm.nih.gov/gene/?term=5199
CFTR	CFTR	cystic fibrosis transmembrane conductance regulator	1080	3	https://www.ncbi.nlm.nih.gov/gene/?term=1080
CGGBP1	CGGBP1	CGG triplet repeat binding protein 1	8545	0	https://www.ncbi.nlm.nih.gov/gene/?term=8545
CGN	CGN	cingulin	57530	1	https://www.ncbi.nlm.nih.gov/gene/?term=57530
CGNL1	CGNL1	cingulin like 1	84952	11	https://www.ncbi.nlm.nih.gov/gene/?term=84952
