	Euclidean Distance
DDR2	0.004583928403729567
HRH3	0.00457283832505213
TMCO1	0.004571129758462555
PHACTR4	0.004565587716840489
TLN1	0.0045651589595658865
UGT3A1	0.00456038753176703
SH3BGRL	0.004552865865937447
USP36	0.004550611247166522
VIPR2	0.004547143174023118
NUCB1	0.004545020382023493
EDNRA	0.004540165438567308
SLAMF1	0.004538387637490394
KCNK12	0.0045342239774835225
TSPAN15	0.004532412242772835
EMILIN3	0.004530066253918687
MYO1G	0.004521453086256218
STAB1	0.004517673652386146
EIF4G3	0.004512974742328426
TFRC	0.004509412602137717
CYP24A1	0.004508843969517903
PLA2G1B	0.0045063257367872
OPRL1	0.00450492626351684
FTHL17	0.004503468210744578
DHH	0.004503404329000143
ATN1	0.004499819704094426
TGFA	0.004491679949784554
DOC2B	0.004489608718199311
SLC5A12	0.004485031234084253
PCDHB13	0.0044776906622210465
HSD17B4	0.004475757449877205
KCNK5	0.00446897902782713
ANP32B	0.004459666136305329
PROCR	0.0044595418650483195
FOXM1	0.004459178498257663
RPL24	0.00445487499010938
SLC38A2	0.00445364042926417
CTNNB1	0.004446766006523532
TNFRSF25	0.0044443814822755666
AP1M1	0.004443454859890753
NONO	0.004440743759907786
CKLF	0.004433984465890176
PLTP	0.004433890349301743
ATOH8	0.004429734490506324
NKG7	0.004428168179687273
INTS1	0.004424522029708088
DDX21	0.004417945463309333
ITGA6	0.004409664265078431
FXYD5	0.0044089017485599204
RABGAP1L	0.004400384753204445
MDFI	0.004378621055030014
SREBF1	0.004371636424880405
ADAMTS2	0.004363444313161572
PALMD	0.004358957962825339
ITPR3	0.00435453046177499
ECEL1	0.004351554496427411
ST6GAL1	0.004351099276102173
NEUROG3	0.004348856150027207
RSPRY1	0.004345982437670347
SOX17	0.004344189833961673
ABHD11	0.0043381754040995296
E2F2	0.004333577877771284
EGFLAM	0.004330592573591799
LAMB2	0.0043303089583136304
AMFR	0.004327460597960651
KCNJ15	0.004325439136154417
ASS1	0.004319018635228578
GCH1	0.004318246265422294
MRGPRE	0.004317695117441108
TFF1	0.00431609948054061
NXPH4	0.0043152057023209695
MPPED1	0.00430857788440095
CHIA	0.004307991121576696
PCDH19	0.004307858713503654
HMX1	0.004307070147536696
TAF15	0.004307033813129919
ATP2C1	0.004302024349226619
PDGFA	0.004300839258576622
RAB3A	0.004299988217412895
GABRB2	0.004299378334820617
RRP12	0.004298964696433104
NAT2	0.004294610519444584
KATNAL1	0.004292728454083088
PLVAP	0.004289419161599163
PRPF8	0.004287937473974656
RABGAP1	0.004285813096498591
CD3E	0.004283266679036717
STX3	0.0042761481280111854
PPY	0.004274873739674401
VCAN	0.0042713486324852425
RAB11A	0.004258763574332076
PSMA4	0.004255949164286742
PSORS1C2	0.004253554838486218
STARD9	0.004245205362841157
DAPK3	0.004241256390928235
ARHGAP22	0.004241132575640545
TSPAN32	0.004239417116299995
CST11	0.004237567366985083
VPREB3	0.0042321854337144735
PDE1B	0.004232053187192502
DIO3	0.004230673895567243
TFPI2	0.004228069456719669
CD55	0.004227498828971401
PSMC4	0.00422270036825464
EI24	0.0042211715011091005
IL18BP	0.0042205673511540925
ITGA9	0.0042174706086140976
CARD14	0.004215851305563012
CD177	0.004203871130098957
KCNJ9	0.004203025992919703
BACH1	0.004202244666490041
PRIM1	0.004198561462323254
AMIGO2	0.004197869069470683
RAB5A	0.004197195243310812
EIF4G1	0.004195754179972338
STK3	0.004193472325707627
ART1	0.004189484842171936
KRTAP8-1	0.0041866449479349786
LEPROTL1	0.0041786519769566955
CAND1	0.004177849420797674
CHM	0.004175028481141121
CDR2	0.004173019677552414
TACC3	0.00416471301983331
SCGB3A2	0.004159761577726274
PFKFB3	0.004147438759517747
KHDRBS1	0.004142103469991904
FANCA	0.004136920840071594
HDC	0.004136543318539828
RHOA	0.004133582923005584
LY6G6C	0.004129955170685908
LGALS7	0.004125998841372904
TNFRSF4	0.004122157129380985
TLE1	0.004116670361511901
GGCX	0.004115752514886342
UBE2D3	0.004114191737467744
TATDN3	0.004113357583852115
HADHA	0.004113151132111041
GLIS1	0.004110166587489172
SPACA1	0.004107461703130112
CCDC115	0.004105620810789192
ELF2	0.004099610102621271
AURKB	0.004099528945011445
GPR162	0.004099146578021389
CNR2	0.004097747181254485
CAMP	0.004091660400131344
MICAL3	0.004091154643041811
SF3A2	0.004089862763297674
TNKS1BP1	0.004087229469073627
COX4I2	0.004082619845371882
ARHGDIA	0.004081662468753853
RBM14	0.0040722343358857065
HEY1	0.004070875525242931
ADAMTSL4	0.004063014245613126
AGPAT1	0.00405669681771293
LMNB1	0.0040542768854757985
WFDC3	0.004053214725161986
EGFL8	0.004036911960501308
RPL3L	0.0040315762562915585
GSTM5	0.004026464831896524
ZPBP	0.004023955943421431
PRRG4	0.004023365067085763
SUPT16H	0.0040233429965953055
PLSCR2	0.004019884782373486
CYP46A1	0.0040156978808244615
DNAJB6	0.004011301281556402
FLII	0.004006336651148396
PKD1	0.004002909742116006
SCG3	0.004002297872908901
NRP1	0.004001883275104596
CIDEA	0.00400152833887333
NT5E	0.003996127106448765
MAN2B2	0.003995685735160846
APLN	0.003986725218310012
OSBPL6	0.003981055141190729
KCNH1	0.003978018005964587
DAP	0.003977872249977096
KLHDC2	0.003975870725618204
TNXB	0.003975420822615752
PIGY	0.003974937640778723
NRBF2	0.003972186425661366
ENO3	0.003971512084666464
POU4F3	0.003970390273016901
NYX	0.003968433406890135
GPRC5A	0.003958355949194008
UBE2Q1	0.003951729104788277
BIN1	0.003946759777323494
SFT2D1	0.003942725939844074
C8G	0.00393690900597526
STAG2	0.003936264850955318
DHX37	0.003926711229893956
PGD	0.003925229173485525
CD99	0.003924757318703753
GDI2	0.003923510672106
TBC1D1	0.003923223103368681
AUP1	0.003922417709423305
TULP1	0.003922194968615917
HIC2	0.003921404351771774
SELPLG	0.003916490243791038
IGF2R	0.003911376155835782
MRFAP1	0.003908805508358288
ZBTB12	0.003907997051245963
NUCKS1	0.003905721932116622
NMRAL1	0.0039044951908110918
UBE2E3	0.0038944304512732
SLC14A1	0.0038911150009638853
IKZF2	0.0038908609020229684
PPP2R2B	0.0038810550819885037
RPL23	0.0038810253488329232
PRICKLE1	0.0038806619005535372
TEAD2	0.0038749405348773996
CORT	0.0038710909524271022
ILF3	0.003869598989940243
DMD	0.003865696539195162
SLIT3	0.0038646963946739167
DPEP3	0.0038602366637647233
STUB1	0.003857745463542711
ZC3H11A	0.003851873792475682
RNF152	0.003849652242723124
KRCC1	0.0038457249224564827
JAG1	0.0038453311016216564
NXF3	0.0038439776525343258
MC2R	0.003839383051578002
EIF4A2	0.003838680140502127
SARS	0.0038277480610177106
UNC13D	0.003821911640716939
GPC3	0.0038198076173516574
SQSTM1	0.0038168481198056926
CRHR1	0.003814707839899775
IRS1	0.003811243509732951
COL12A1	0.003810622523131853
RUNX2	0.003809785371745768
SLC8A1	0.003804619949679863
WDHD1	0.003795183069157389
DENND1B	0.00379359100752154
PTGIR	0.0037915933949888223
MCF2L	0.003790606487009118
C1QTNF5	0.0037882251074832893
ADAM15	0.0037843105402289995
ODF4	0.003771031126730529
DGAT2	0.0037699804522957625
TMED9	0.0037630336924730865
CHRM1	0.003762742292951239
CHAT	0.0037578828031624104
CHRM4	0.0037552432510127155
IL6ST	0.003753630163493157
SNX27	0.003751691029972669
ATXN2L	0.003750304152706886
ACVR1C	0.003748862736626112
LFNG	0.003748418359625631
CAPN1	0.0037453480918864576
CYBRD1	0.003741886825145834
CMTM5	0.0037416577050488906
OSBPL9	0.0037416127791138495
CAMSAP1	0.003732806504245948
YPEL3	0.0037291183397100604
YIF1B	0.0037274039208034827
SLC8A3	0.003725492989380218
NRG1	0.003720093878781499
TUBB6	0.003720003199143783
SYN1	0.003716735736809722
RPRM	0.0037166137147064057
NPLOC4	0.0037117190387560375
SCN3B	0.003711426306037943
FANCD2	0.003706654947909405
PIP5K1C	0.0037041556545287487
UHRF1	0.003700676357727387
LAPTM5	0.0036999393467565343
H2AFY	0.00369205067373393
ETV5	0.003691661153687048
ZBTB1	0.0036900284592854336
CHRDL1	0.0036887628959047267
CPOX	0.003685106001959509
SLC44A4	0.0036747977573868542
RASSF3	0.0036677534302424733
HMGCLL1	0.0036676601067901224
NR5A2	0.003663731219707274
CHODL	0.0036626346310358604
PVR	0.0036577508815093824
ELOVL5	0.003657587537395545
GRIK5	0.003656592774724387
PTPRG	0.003656273506133304
STIP1	0.0036554034969608763
BMP5	0.003651964518594069
MANSC1	0.0036515151116638432
TRMT5	0.003650987880517295
IL22RA2	0.0036499918058775093
KLHL11	0.0036493582890755626
CLSTN2	0.0036391848556969523
CARD10	0.0036377946702975954
TREML1	0.003637604785756842
PBK	0.003636373751407808
HSPA1L	0.003635363652124457
TIMP1	0.0036340737706561706
ERGIC3	0.003633268887906127
TRA2A	0.0036300234082605317
ATRNL1	0.003628228989115695
ARL6IP1	0.0036271470650798
CHD1L	0.0036236216160511763
SNX11	0.0036213343065519175
LRRC41	0.0036202320069210914
FBXL7	0.003616987304480939
CDKN1C	0.003611701679217119
SYT15	0.0036086790413255836
AGRN	0.0036044851668336412
PRLHR	0.0036018390579653976
NPDC1	0.0035994809484445928
MCM10	0.003599449123871791
CDSN	0.0035936878085143587
UCN2	0.003591998476448766
PASK	0.0035899184901175504
PRPF40A	0.003589541887477692
ADRA1D	0.0035893945909059506
MMP28	0.003587398008353266
DDX10	0.0035856507656150155
LY6K	0.003584677282584182
SCN4A	0.0035813087847254566
PTGER3	0.003579847298683014
PRR11	0.0035792583927727
AHCYL1	0.0035787752105011323
CCL19	0.0035758934287126055
MUC16	0.003574433593609923
ADD3	0.0035723460729116486
KCNK3	0.0035694568760177158
GABRD	0.003569002739558626
GPHA2	0.00356811606985953
VGLL3	0.003565253985988348
PLA2G3	0.0035638026000548413
SPC25	0.003562043476589033
IFT140	0.003561011866002732
PPP1CC	0.0035592609430448252
EVI2A	0.0035590182102506716
RPGRIP1	0.003558064081052449
SHD	0.0035549971769052277
RAN	0.0035537797588926063
GRIN1	0.0035533624867424432
SYT3	0.003551093685475151
ABHD10	0.003547712319867366
LLGL2	0.003542997149068462
ASPH	0.003539466351916851
CRMP1	0.003539455407589169
CAD	0.0035382344307383264
ACP5	0.00353119233732569
PTMS	0.0035299855483967154
ARMC5	0.0035270746116618013
SERBP1	0.0035264149527545
CRIM1	0.003525898482298187
CD4	0.0035226476946206616
PDLIM1	0.0035202134393416927
CKMT2	0.0035176378826844777
PARS2	0.0035119817314420887
HDAC4	0.0035115495327726295
USP31	0.003508271851368097
WBP11	0.003506251389984843
CIC	0.003506189445544036
ETFA	0.003501346605499958
GPR68	0.003499239697559084
DAXX	0.0034989615273605243
S100A14	0.0034930023866934887
CLCN6	0.0034919220913133186
MYLPF	0.003491402980711693
ACAN	0.0034888882961522784
RAB24	0.003485299978875615
DHX8	0.0034832509194178706
HIGD2A	0.003479245322837368
EPAS1	0.003473809351769428
VAV2	0.003472912300854373
NXPH3	0.0034711199321758104
ARL6IP6	0.003466942814772871
RPL18	0.0034647500180204427
PTGES3	0.0034639586260373566
BLCAP	0.0034602590895113266
LAMA1	0.0034601314288569248
PPFIBP1	0.003457382657467802
FCRL5	0.0034543531496037576
EGLN3	0.0034533175267757107
CNDP2	0.0034523293147251883
ACADSB	0.003451892026986933
REPIN1	0.0034492604749776852
PNKD	0.0034490921494856
THRA	0.0034468581805979586
TMEM123	0.0034456753296137808
ANKRD13B	0.0034435477648267557
RHOC	0.0034429761386810466
TPM1	0.00344222107257516
GSTM3	0.0034411216204724773
MAD2L1	0.0034408808286492437
FCHSD1	0.0034387638459112677
FBXO36	0.003430908385557691
PAG1	0.0034297578044304887
CHAD	0.0034265334396121594
CEACAM19	0.0034220787039989592
SAMD14	0.003421654404241451
KBTBD2	0.0034210357731258483
ARTN	0.0034163135315894004
BRIP1	0.0034144553284862792
UBE2C	0.0034136447568103878
CIDEB	0.0034127806387626745
RPS19	0.003410327758199781
LAMC3	0.0034072870112895506
PDXK	0.0034056700701967676
CTNNA1	0.003399251703486941
PARD3	0.0033974809418540336
LXN	0.003397421897386193
MGST1	0.003397312302749835
CLCF1	0.003393054952436263
FBLN1	0.003392303012406308
RAB33A	0.0033895366503849237
ADAMTSL2	0.0033821928605376234
CBX6	0.003377695778791867
GSTA3	0.0033750139760595735
GNA12	0.0033685879557373076
GAS1	0.0033682570963549556
SLIT2	0.0033645122267811755
TGIF1	0.0033625263217458732
RPL18A	0.0033620336923088925
SPHK1	0.003361251104067798
MIDN	0.003359819925143002
NDRG4	0.0033597754616327413
PAICS	0.003355722155151394
PKLR	0.0033554204810938406
PPP1R11	0.003355073803034847
KCNAB3	0.003353700344480229
GAL	0.00335266473669298
GSTA2	0.0033506545652142853
EPHX2	0.0033477020975548008
NPB	0.0033402794934949687
NTRK1	0.0033401422330018183
KRT85	0.0033392523644075744
SLC38A5	0.0033387260164853107
LPO	0.0033377518235616207
WDR33	0.0033377194178478126
EIF4ENIF1	0.0033369255476321685
UNKL	0.003335397984598937
SLC15A2	0.0033345334366046
CD302	0.0033281690258559152
WAS	0.00332568773433179
NFE2L3	0.003320194408521651
DCTN4	0.003318405719557769
ASF1B	0.0033116135132215253
CD19	0.0033111052744287228
BAX	0.0033102819328177722
NKX2-5	0.003308805954068294
AR	0.003307742036541941
DST	0.0033059851982805504
DQX1	0.003300986115918067
PLA2G6	0.003298424757277848
SMC1A	0.0032980134793419704
MCL1	0.0032947731754696353
VPS13C	0.0032924522240256535
CCL24	0.0032916059590986048
PLEKHA7	0.0032892054544669523
SLC29A1	0.003288595061627523
SCT	0.003287982980906357
CPT1B	0.0032873460594787184
GFI1B	0.0032844368572043097
JAK1	0.003273990202547815
ZNF512B	0.003273200421525292
LSM4	0.003272931614887975
EMP2	0.003272437144450781
OSBPL5	0.003270670242490919
CHRNB2	0.00326837114259922
SNAI2	0.003266137706712476
MFNG	0.0032653712822089537
CNOT6L	0.003264767698615325
PCDHA9	0.0032632710984211106
KRT16	0.0032626817229474987
LONRF3	0.0032624949953582376
SEMA3C	0.003260656998881879
WNK4	0.003258381893964292
MGST3	0.0032564073490997177
KLF16	0.003255809264088773
SVIL	0.003251956088825301
RREB1	0.003246167524114795
SPRED2	0.003244559394663155
ERP29	0.003244395617705404
VPS18	0.003243979213335298
NUP43	0.003242470196060176
DAND5	0.0032408077267241527
CCNYL1	0.003237270923440243
NR2F2	0.00323395974259131
CTDSP1	0.003232350194322133
HAPLN3	0.003228751972640212
PCLO	0.003228514103735304
KLF8	0.0032274752468547554
FBXO44	0.003225069701851687
UBAP2L	0.003222380755365974
RPS17	0.003219401043226026
MEST	0.0032189488353696174
PJA2	0.0032162925863956234
CHERP	0.0032158252139644484
MYL4	0.003214590661122737
PGAM1	0.003214377666042038
NFIB	0.003211784442071538
APPL2	0.0032110969966552033
NLRP12	0.003207804345227156
NDUFAB1	0.0032054943227649096
MAPK8	0.003204257131663018
TNPO1	0.0031989152634353656
FBXW4	0.0031980662799712665
CCRL2	0.0031933495412241465
SLC5A6	0.00319273348817157
TAPBP	0.0031917285444280317
NDC80	0.0031915463169027926
PYCR2	0.003184096635871986
ICOS	0.0031823073342967184
GINS4	0.0031800062689979025
CAPNS1	0.003179957429928142
ZBTB22	0.0031793387977049003
TBX1	0.003179213359865577
SLC7A4	0.0031783921318292137
GP1BA	0.0031707925007767954
ACBD4	0.0031697971326555144
VPREB1	0.0031697700013814693
SCGB1A1	0.003168340235906502
LHFPL4	0.003167207715049794
PCNA	0.003163509747727312
MON1B	0.003163317392339672
EPHB2	0.003161692725653456
WDR1	0.003156976111247618
SLURP1	0.0031558115926767997
SPACA3	0.00315501801842447
TRIM28	0.0031547644228641304
ADRM1	0.003153827207598399
CD300LB	0.003153064911641918
ASB4	0.003152272041857333
RARRES1	0.003152052843765006
NBEAL2	0.0031519319661114428
ASCL2	0.0031500787623232533
SLAMF7	0.003149399449840471
C1QTNF4	0.003149391072170388
EIF4A1	0.0031482752188143584
CD109	0.003147842909578156
HRH2	0.0031468168939460172
HRK	0.0031422462454989302
BCL11B	0.0031413965524037767
MYL7	0.0031407689188674157
WNT10B	0.0031389388386029063
MRPS27	0.0031371694681982597
HIP1	0.003131712068759366
LAMB3	0.0031309367897201434
NEK2	0.0031298042191834014
SMC3	0.0031283958105400257
CUL3	0.00312766087568211
UTS2R	0.0031271365678492676
CFH	0.003126815866512396
FZD9	0.0031218130991631293
PCDH1	0.0031201486940023804
ART5	0.003116937317308924
KLF5	0.0031112103377363616
MAL2	0.0031102811523767253
FZD1	0.0031079135817755244
TRRAP	0.003106678456512451
ADHFE1	0.0031056424343852093
MYO10	0.003102413398188867
ACP2	0.0030993936878915946
P2RX3	0.0030993585694719435
EIF4B	0.0030917800376312797
PILRA	0.003086616988969965
AQR	0.003085748940868887
SMARCA2	0.0030840451805844655
STK40	0.003082541949558897
EPHB4	0.0030780217158865733
PPL	0.003076566360259629
CKB	0.0030739974294459013
EPRS	0.0030738837341359984
HEBP1	0.0030721097221822736
SERPINF2	0.0030716863021332036
RMND5A	0.0030710823019927972
RPL6	0.0030707126705833954
TEP1	0.0030653535600550933
STARD5	0.0030645474195489263
LANCL1	0.003062362366333834
AFG3L2	0.003060230766769908
STT3A	0.0030524081114284645
ANK2	0.0030497648483934383
EBI3	0.003049126493452388
TSPAN13	0.003047510093501333
AIRE	0.003046161581399083
SMURF1	0.003045977144693671
GABPA	0.0030452161282851645
ITIH5	0.003043436246961827
LMOD1	0.003040863062421343
CLSTN1	0.003038162849281833
CLEC3B	0.003035994405461774
IFRD1	0.0030355783540528046
TAF13	0.0030342891662449023
BOP1	0.00303072584309675
ART3	0.0030284151784224964
ARHGEF10	0.003026674249833755
PMM1	0.003024025138268186
SLC5A3	0.00302163761262664
TJP2	0.003019351246101533
GSG1L	0.0030191729561040927
GLIS2	0.0030187733747587737
MORN3	0.0030166450945884908
HIST1H1B	0.003014055069003705
ANKRD2	0.00301221480299526
FGD1	0.003012120521009275
VPS8	0.0030120213319571485
GAA	0.003010115985809301
CPA2	0.003008145782420823
LTBP2	0.0030003365101464122
MAP1LC3B	0.002998798222074201
PRDX2	0.0029969316826297123
DHRS7B	0.002996117981777772
FGFRL1	0.002995933093142961
LGMN	0.0029944335446507207
MAP1LC3A	0.002992840787080416
ZC3H7B	0.0029908057963219494
SLC25A45	0.002990268162420051
LHB	0.0029900892287715907
VKORC1	0.0029899594732170115
RASGRF1	0.0029876897058545744
TTK	0.002985848853822394
STK38L	0.0029854591895011585
RHPN1	0.0029801192348430225
DUSP7	0.0029778913773493574
CORIN	0.0029777759141047045
IRX4	0.002976351825209425
STOML2	0.002975859884362483
CCNB2	0.0029743566191077413
TM6SF2	0.002973656692345465
CTDP1	0.002973021566179116
UXT	0.0029722935878710843
AQP3	0.0029719168460412776
VIM	0.0029688705823259637
ATRX	0.0029676174179140637
KCNE4	0.002966547342043015
TXNDC12	0.002965614378090505
STK38	0.0029637674968393144
SLC17A8	0.0029636595252159124
MTCH2	0.0029631524376458837
CPD	0.002960841558452395
CHAF1A	0.002956712934265215
DDX3X	0.002952524014183695
RAP1GAP	0.0029521859290874207
CLPTM1L	0.0029518368438946783
XPO5	0.0029496691014006386
ACTN3	0.002946054972240294
PTGS1	0.002945875077272786
IGF2	0.002945546760293913
EYA2	0.0029398765420728654
GSPT2	0.002939427921137171
CSK	0.002936041672370925
MLF2	0.002935925713522943
TUBA4A	0.0029345600513464515
CREB3L3	0.002933600467513499
GJC1	0.002932538899276064
CCDC59	0.0029323182054051124
CCT7	0.002932266423781798
OPTC	0.002932222511615594
CLIP2	0.0029309895070011747
ACVR1	0.0029284447428939943
PPP1R3B	0.0029283434223677713
TSPAN2	0.002928221188811884
RAB38	0.002926867847322628
LIME1	0.0029254128020208665
SMARCE1	0.0029253798687430936
USP3	0.0029245261095284963
SLC25A1	0.0029244693536074856
APEX1	0.002922720820510763
UPF1	0.002921513300791111
GLB1L	0.002920622118198112
SLC6A9	0.002920550859380703
POLR2A	0.00292033741972292
PSMD2	0.0029189402529508175
ASPA	0.0029146698191353892
AATF	0.002914598110937138
CD79A	0.002913866746334871
CD164	0.002910989007723027
RCC1	0.0029102640096923117
GBGT1	0.0029094959023927966
GPR173	0.002909307465220173
FGF7	0.0029091837990404667
TRIM6	0.002906656694983714
EXT1	0.0029059347857887663
B3GALT4	0.0029039786187250376
PPP1R13B	0.002903479176693303
DUSP22	0.0029014449126422382
ARCN1	0.002898566349998518
RAB40C	0.0028984097176506345
SCG5	0.0028978812491047812
PPP1R1B	0.002897073343961962
ARHGAP9	0.0028966932273676513
PRSS33	0.0028952837022337198
USP49	0.0028928536260301417
KLHL9	0.0028926564760802997
ANXA11	0.002890258784226321
CST3	0.002888164231583919
VDAC1	0.00288764246544606
MAP3K9	0.0028866103279765296
INPP1	0.0028865444728398935
KRT18	0.0028863272876578252
CD74	0.0028842651923091183
CD81	0.002880469794963391
ACSL4	0.002878418990406363
SMAD9	0.0028771134229835156
ACPP	0.002876642672715658
LNPEP	0.002874850036248641
GRIN2C	0.0028727683472027287
ACVR1B	0.0028665483638623105
DHX9	0.0028652843880377287
DOT1L	0.002865032963459598
RBM3	0.0028619621230304014
YWHAE	0.0028609514591479033
ST5	0.0028602962530075294
ARL4A	0.002859205760337367
ABI3	0.0028587584170557813
BRD8	0.0028577458858374963
MAD2L2	0.002856954468434359
DUSP3	0.0028558822795069737
NFXL1	0.00285331639757156
SLC16A4	0.0028522974610854105
BCHE	0.0028519444102402315
PANK1	0.0028470274980063547
RUNDC1	0.0028462758756606595
TMEM158	0.0028420829646903646
GSTM1	0.002840807384077246
ARHGAP21	0.0028405544629713985
SNX3	0.002839607932645115
SBDS	0.002839512371173432
HIST1H1A	0.0028393508865608187
ZYG11B	0.002836425326641594
SLC46A1	0.0028346065009670746
WDTC1	0.0028334062816323708
VPS35	0.002829117076626217
BAMBI	0.0028262172454967083
AHSA1	0.002823231081041806
HMGN2	0.0028229309188638214
CTSF	0.0028223421738041215
RALY	0.002821454660905118
SLC37A2	0.002820295610253622
PCMTD2	0.0028174353144085045
TRIM26	0.002816099073669339
NOG	0.0028150678178270683
ACP6	0.002814867123988323
DGKH	0.002814029104676342
B3GNT3	0.002812880223014287
LRRC27	0.0028110722308183882
TMSB10	0.002808576338970412
EXT2	0.002807240676372288
RCOR2	0.002803696961882638
MOCS3	0.00280200031605785
FKBP5	0.002800626311915625
RBP1	0.002796182593270002
SPINK4	0.002794836100312389
PRMT5	0.0027935030686579293
FBXL18	0.0027922200919582615
EHHADH	0.0027911864532835467
IRX1	0.0027895676831659567
ARFRP1	0.0027882953179077996
NKX6-2	0.002788027602833978
DUS1L	0.002786704289211874
CTSG	0.002785606018066524
PPIA	0.002785170508740546
CLDN14	0.0027849013459352915
BASP1	0.0027831264575159517
CYCS	0.002781566732446587
SLC27A1	0.0027810415917389583
RASSF2	0.0027777040586987466
FZD5	0.0027749304885931565
KIF15	0.0027722806803819086
TRPC2	0.0027721169755477292
CABP4	0.0027715600960335277
KCTD12	0.0027699383261285612
HDAC10	0.0027670536515988406
AQP8	0.0027667747026423016
CDK9	0.002766773204035416
RSPO3	0.0027645742203306666
CATSPER2	0.0027629750700917137
SFRP2	0.002762730634914494
STAMBP	0.0027623342654669028
RDX	0.0027608812102661155
INSR	0.002760546671740951
CARS	0.0027589015045080064
APH1A	0.0027584870578854664
GSPT1	0.0027583598957917144
COASY	0.0027571421068389034
AADAC	0.002756245519231017
H1F0	0.002754972518889416
GAST	0.0027546300613051555
PPP2R3A	0.0027543991756666226
NOVA1	0.0027539132208018245
PFKFB2	0.0027508085088558624
ELL2	0.002750491575799303
ADPGK	0.0027500603867837625
CHRNA7	0.002749521421421012
FBXO25	0.0027478876899028593
SLC9A1	0.002746438289301638
SYNCRIP	0.0027436822648410535
SLC35A2	0.002742624746521351
CACNA1G	0.0027412074012556392
PPP2R5B	0.002740918449674885
GNL3L	0.002736703481191787
HMGN1	0.002736565088459373
GZMB	0.002736204319005222
TPP1	0.0027359273195887374
MORF4L1	0.0027353331734294504
VAPA	0.0027346401976935616
CASP4	0.0027343837764872534
PDE8B	0.0027343837764872534
PCOLCE2	0.0027343837764872534
GRAMD1A	0.0027343681043916876
CHRNB1	0.002732696871089688
FBXL22	0.0027317456832540075
ADORA1	0.0027310426493882666
CCR5	0.002730586324030626
CARHSP1	0.002729413235195939
TCF12	0.0027261124664117935
STK25	0.0027249711929240245
PLAU	0.002724755041275446
BCLAF1	0.002724546481494599
LTA4H	0.0027185980434871037
ITIH4	0.0027165499579834542
CBX3	0.002716387449187226
ARL4C	0.0027162893092382958
RRBP1	0.0027159104004878466
ADCY5	0.002715701110780102
CACNA1H	0.0027149762592094703
HIVEP3	0.0027094092411942606
CAPZA1	0.0027086126518047816
MAFK	0.0027083575471651884
PADI1	0.002708341094450808
QPCT	0.002707544398041632
HSPA4L	0.002707168441235851
EEF2K	0.0027054402639623697
ABCD3	0.002705122383952095
CACNG1	0.00270474476800776
DRD2	0.0027019637805153394
UBOX5	0.0027013498466380947
GNG7	0.0026971385407184092
SRPX	0.0026968554740517603
SDCBP	0.0026961632288594315
ERG	0.002695236277767971
FHL3	0.002694623229975993
PPP1CA	0.0026941030323950786
RAPGEFL1	0.0026854248047256768
TMEM38B	0.002684372581647285
JPH2	0.002683244970827697
CCNY	0.0026831609425020477
NOLC1	0.002682466446007436
SETDB2	0.0026803420165689797
CEP68	0.002680137374528635
CFC1	0.002679483104444887
NCF2	0.002678498636318516
CD47	0.0026781867902896553
CALCA	0.002675604561972075
HCST	0.0026754529202643856
CTNND1	0.002675009896579215
STK17B	0.0026705323530327296
CTBP1	0.002667305327908537
TMPO	0.0026661746116793156
AP1M2	0.0026660035430162944
SP5	0.002665301807905223
HIST1H2AE	0.0026644716203900218
LRIG3	0.0026601659867309707
CASP9	0.0026594145893452416
CIRBP	0.0026588377413591527
SNRK	0.0026585771189692464
TSTA3	0.0026582512759053016
DPP6	0.0026550573020928314
GPRC6A	0.0026549879645574735
PCDH7	0.002652938866879457
WBP1	0.0026494474414393014
UPP1	0.0026480130108583314
SLC29A4	0.002647204649953552
TNFSF9	0.002643451336687539
FCRLA	0.002641624340777733
ZFPM1	0.002640576261032379
CHN2	0.002640325154842685
SLC25A27	0.002638646857274783
TM2D2	0.002638590595977069
API5	0.0026382098207201814
PHF3	0.002637540483057966
GNAI3	0.002637540483057966
THPO	0.0026361141340498573
CBFA2T2	0.0026348574609540644
ALKBH7	0.002633289521186232
PREP	0.0026323682171170318
MLPH	0.0026323676877842163
BMP6	0.0026283763056613174
ASB2	0.002627952932464419
AMN	0.002626416223710301
CYB561D1	0.0026263047246399126
FSCN3	0.0026231027110218096
KCNJ1	0.0026231027110218096
PADI4	0.0026231027110218096
AQP5	0.002621996400850862
PCGF2	0.002615007241066183
MTHFR	0.0026149982678686577
ALOX15	0.0026110207835953335
SLC6A6	0.002610757429497139
CD46	0.002609163798195046
PCP4	0.002608907867852264
AMMECR1	0.0026084257553941983
SLC16A11	0.002608308315259685
DHFR	0.0026077744520956953
NCKIPSD	0.002605564221703052
FABP3	0.0026047114854205054
PTPN5	0.0026025318517713773
CCNL2	0.0026022623642494892
AKAP13	0.0025955802103485885
APBA3	0.002595431705639344
USF1	0.002595421800302738
LHX6	0.0025952992393664873
CREM	0.0025903654183094134
SMARCC1	0.00259026795587871
BAIAP2	0.0025897193346911614
H2AFV	0.0025865923466296538
ARPC1B	0.0025858677957550516
MMAA	0.0025838364075051155
ANKRD10	0.0025832578838387533
TMEM164	0.0025823254691135942
LYSMD1	0.002582263117143973
DOCK10	0.0025818392836200956
CPN2	0.0025805429628703073
BAALC	0.002577888290498041
CAMK1G	0.002577874096912631
