	Relative Rank Change
KLHL8	-0.01567836075752872
KCTD13	-0.01567836075752872
ARHGAP12	-0.01567836075752872
GALNT10	-0.01567836075752872
TLR9	-0.01567836075752872
ARHGAP1	-0.01567836075752872
ACSL1	-0.01567836075752872
ARFIP2	-0.01567836075752872
KDELC2	-0.01567836075752872
TM9SF1	-0.01567836075752872
KDELC1	-0.01567836075752872
KCTD20	-0.01567836075752872
TMCO3	-0.01567836075752872
GALNT1	-0.01567836075752872
TMED2	-0.01567836075752872
KCNS3	-0.01567836075752872
AQP11	-0.01567836075752872
GARNL3	-0.01567836075752872
APOOL	-0.01567836075752872
TMEM116	-0.01567836075752872
TMEM127	-0.01567836075752872
GAS2L1	-0.01567836075752872
WNT2B	-0.01567836075752872
TMEM144	-0.01567836075752872
KIF21A	-0.01567836075752872
HS6ST1	-0.01567836075752872
ACOX3	-0.01567836075752872
TGFBRAP1	-0.01567836075752872
TFIP11	-0.01567836075752872
ARL3	-0.01567836075752872
ARL2BP	-0.01567836075752872
TGDS	-0.01567836075752872
KLHL26	-0.01567836075752872
KLHL23	-0.01567836075752872
WWP1	-0.01567836075752872
TGFBR1	-0.01567836075752872
ARL15	-0.01567836075752872
KLHL17	-0.01567836075752872
WWOX	-0.01567836075752872
TIPRL	-0.01567836075752872
THADA	-0.01567836075752872
THOC7	-0.01567836075752872
ARHGEF5	-0.01567836075752872
GRAMD1C	-0.01567836075752872
KIN	-0.01567836075752872
TIMM10	-0.01567836075752872
TIMM44	-0.01567836075752872
TIMM9	-0.01567836075752872
GALE	-0.01567836075752872
TINF2	-0.01567836075752872
SYTL2	-0.01567836075752872
LBR	-0.01567836075752872
SOCS5	-0.01567836075752872
ATG4D	-0.01567836075752872
SPIRE1	-0.01567836075752872
LRRC23	-0.01567836075752872
HOMEZ	-0.01567836075752872
LRRC14	-0.01567836075752872
FDPS	-0.01567836075752872
SPTLC1	-0.01567836075752872
BAIAP3	-0.01567836075752872
SRBD1	-0.01567836075752872
LPIN1	-0.01567836075752872
FGD4	-0.01567836075752872
SRPX2	-0.01567836075752872
LOR	-0.01567836075752872
SSBP2	-0.01567836075752872
SSBP4	-0.01567836075752872
BAG5	-0.01567836075752872
LMO1	-0.01567836075752872
BAG1	-0.01567836075752872
LMBRD2	-0.01567836075752872
ST3GAL4	-0.01567836075752872
ST3GAL5	-0.01567836075752872
B4GALT1	-0.01567836075752872
ST6GALNAC4	-0.01567836075752872
ACIN1	-0.01567836075752872
LRRC28	-0.01567836075752872
LRRC36	-0.01567836075752872
BBS7	-0.01567836075752872
SPAG16	-0.01567836075752872
BDH2	-0.01567836075752872
SOX1	-0.01567836075752872
FBXO38	-0.01567836075752872
BCL7C	-0.01567836075752872
LRRK1	-0.01567836075752872
LRRFIP2	-0.01567836075752872
SP2	-0.01567836075752872
SP3	-0.01567836075752872
FBXO42	-0.01567836075752872
LRRC61	-0.01567836075752872
BCKDK	-0.01567836075752872
SPCS2	-0.01567836075752872
BCKDHB	-0.01567836075752872
BCKDHA	-0.01567836075752872
SPAST	-0.01567836075752872
YARS2	-0.01567836075752872
BCAT2	-0.01567836075752872
SPATA5	-0.01567836075752872
SPATA6	-0.01567836075752872
SPATA7	-0.01567836075752872
LRRC56	-0.01567836075752872
BCAP29	-0.01567836075752872
B3GNT4	-0.01567836075752872
FHOD1	-0.01567836075752872
LIN54	-0.01567836075752872
SURF4	-0.01567836075752872
STX6	-0.01567836075752872
STX7	-0.01567836075752872
STXBP4	-0.01567836075752872
STYK1	-0.01567836075752872
STYX	-0.01567836075752872
SUCLA2	-0.01567836075752872
LDLRAP1	-0.01567836075752872
SUMF2	-0.01567836075752872
SUMO1	-0.01567836075752872
ATP6V0A4	-0.01567836075752872
ATP6AP2	-0.01567836075752872
FNTB	-0.01567836075752872
SUZ12	-0.01567836075752872
LDB1	-0.01567836075752872
GSK3A	-0.01567836075752872
LCT	-0.01567836075752872
SYAP1	-0.01567836075752872
LCMT2	-0.01567836075752872
GRIPAP1	-0.01567836075752872
LCAT	-0.01567836075752872
LBX2	-0.01567836075752872
SYNJ2BP	-0.01567836075752872
STX2	-0.01567836075752872
STX16	-0.01567836075752872
LIMS1	-0.01567836075752872
STK10	-0.01567836075752872
STAMBPL1	-0.01567836075752872
LIMK2	-0.01567836075752872
AZIN1	-0.01567836075752872
FKBP7	-0.01567836075752872
FKBPL	-0.01567836075752872
GSR	-0.01567836075752872
STAT6	-0.01567836075752872
LHFPL2	-0.01567836075752872
ATXN1	-0.01567836075752872
STIM2	-0.01567836075752872
STK11IP	-0.01567836075752872
HOXA2	-0.01567836075752872
STK16	-0.01567836075752872
ATP9B	-0.01567836075752872
STK19	-0.01567836075752872
EGLN1	-0.01567836075752872
ATP7B	-0.01567836075752872
FMO4	-0.01567836075752872
STRA6	-0.01567836075752872
FMR1	-0.01567836075752872
ATP6V1D	-0.01567836075752872
FNDC4	-0.01567836075752872
GAS8	-0.01567836075752872
APOA4	-0.01567836075752872
TMEM163	-0.01567836075752872
APIP	-0.01567836075752872
UBE2Q2	-0.01567836075752872
UBE2R2	-0.01567836075752872
ACVR2A	-0.01567836075752872
UBE2V2	-0.01567836075752872
IL13RA1	-0.01567836075752872
UBE2Z	-0.01567836075752872
UBE3B	-0.01567836075752872
UBE3C	-0.01567836075752872
UBE4B	-0.01567836075752872
UBLCP1	-0.01567836075752872
GNPTAB	-0.01567836075752872
UBQLN2	-0.01567836075752872
UBQLN4	-0.01567836075752872
UCHL3	-0.01567836075752872
UCHL5	-0.01567836075752872
UCKL1	-0.01567836075752872
ACY1	-0.01567836075752872
UNC50	-0.01567836075752872
AGTPBP1	-0.01567836075752872
IGFALS	-0.01567836075752872
UNK	-0.01567836075752872
IGF2BP1	-0.01567836075752872
GOPC	-0.01567836075752872
AK3	-0.01567836075752872
GNPNAT1	-0.01567836075752872
GNPDA1	-0.01567836075752872
TXNDC9	-0.01567836075752872
GMNN	-0.01567836075752872
ALDH18A1	-0.01567836075752872
TTYH1	-0.01567836075752872
ALAS1	-0.01567836075752872
TUG1	-0.01567836075752872
TULP3	-0.01567836075752872
AKT1	-0.01567836075752872
TUSC2	-0.01567836075752872
TUT1	-0.01567836075752872
HSPA12A	-0.01567836075752872
TXNL4B	-0.01567836075752872
UBE2E2	-0.01567836075752872
AKAP7	-0.01567836075752872
TYRO3	-0.01567836075752872
TYSND1	-0.01567836075752872
TYW1	-0.01567836075752872
U2AF1	-0.01567836075752872
UBA52	-0.01567836075752872
AKAP11	-0.01567836075752872
UBE2D1	-0.01567836075752872
UBE2D2	-0.01567836075752872
AKAP1	-0.01567836075752872
UQCRQ	-0.01567836075752872
UROS	-0.01567836075752872
IFT57	-0.01567836075752872
VPS37A	-0.01567836075752872
VEPH1	-0.01567836075752872
WDR41	-0.01567836075752872
ADPRHL2	-0.01567836075752872
WDR4	-0.01567836075752872
VPS13A	-0.01567836075752872
IARS2	-0.01567836075752872
IAH1	-0.01567836075752872
VPS26A	-0.01567836075752872
VPS28	-0.01567836075752872
VPS36	-0.01567836075752872
VPS37C	-0.01567836075752872
GPRC5C	-0.01567836075752872
GPR39	-0.01567836075752872
VPS41	-0.01567836075752872
HYLS1	-0.01567836075752872
VTI1A	-0.01567836075752872
GPR137	-0.01567836075752872
WARS2	-0.01567836075752872
HTATIP2	-0.01567836075752872
WDR27	-0.01567836075752872
GPR35	-0.01567836075752872
WDR13	-0.01567836075752872
VCP	-0.01567836075752872
VASP	-0.01567836075752872
GOT1	-0.01567836075752872
USP54	-0.01567836075752872
IFITM5	-0.01567836075752872
USP27X	-0.01567836075752872
AGL	-0.01567836075752872
USP38	-0.01567836075752872
USP39	-0.01567836075752872
AGK	-0.01567836075752872
ACYP1	-0.01567836075752872
USP46	-0.01567836075752872
AGGF1	-0.01567836075752872
WDR53	-0.01567836075752872
WDR5	-0.01567836075752872
AES	-0.01567836075752872
UTP20	-0.01567836075752872
UTP6	-0.01567836075752872
AFF1	-0.01567836075752872
VAMP1	-0.01567836075752872
VAMP3	-0.01567836075752872
IDH3A	-0.01567836075752872
VAMP8	-0.01567836075752872
VANGL1	-0.01567836075752872
AFAP1	-0.01567836075752872
ADAL	-0.01567836075752872
IMPDH1	-0.01567836075752872
TTF1	-0.01567836075752872
TTC8	-0.01567836075752872
ANKRD29	-0.01567836075752872
JPH1	-0.01567836075752872
GDF5	-0.01567836075752872
GDI1	-0.01567836075752872
TNKS2	-0.01567836075752872
TNNC2	-0.01567836075752872
TNNT1	-0.01567836075752872
ANKS3	-0.01567836075752872
ITSN1	-0.01567836075752872
TOE1	-0.01567836075752872
TOMM34	-0.01567836075752872
TOR1A	-0.01567836075752872
AP1S2	-0.01567836075752872
TOR1AIP2	-0.01567836075752872
ANKRD27	-0.01567836075752872
ANKRD26	-0.01567836075752872
WIPI1	-0.01567836075752872
GHITM	-0.01567836075752872
TPI1	-0.01567836075752872
ITGAX	-0.01567836075752872
TPM3	-0.01567836075752872
ANKRD17	-0.01567836075752872
ANKRD13A	-0.01567836075752872
TNFRSF11A	-0.01567836075752872
GDF1	-0.01567836075752872
ITGAE	-0.01567836075752872
TMEM59	-0.01567836075752872
APH1B	-0.01567836075752872
TMEM186	-0.01567836075752872
TMEM25	-0.01567836075752872
TMEM41A	-0.01567836075752872
TMEM43	-0.01567836075752872
APBB3	-0.01567836075752872
HSD17B7	-0.01567836075752872
TMEM50A	-0.01567836075752872
TMEM54	-0.01567836075752872
APAF1	-0.01567836075752872
TMEM63A	-0.01567836075752872
HSD3B7	-0.01567836075752872
GCC1	-0.01567836075752872
TMEM69	-0.01567836075752872
TMEM79	-0.01567836075752872
TMEM87A	-0.01567836075752872
TMEM9	-0.01567836075752872
AP3S2	-0.01567836075752872
AP3M1	-0.01567836075752872
TMTC4	-0.01567836075752872
TMUB1	-0.01567836075752872
ACSL5	-0.01567836075752872
TPP2	-0.01567836075752872
TRADD	-0.01567836075752872
ING1	-0.01567836075752872
INTU	-0.01567836075752872
ALKBH6	-0.01567836075752872
TSEN34	-0.01567836075752872
IQCE	-0.01567836075752872
ALKBH2	-0.01567836075752872
TSHZ1	-0.01567836075752872
IQCB1	-0.01567836075752872
IPP	-0.01567836075752872
ALG13	-0.01567836075752872
IPO11	-0.01567836075752872
IPMK	-0.01567836075752872
TSPAN6	-0.01567836075752872
TSC1	-0.01567836075752872
INTS5	-0.01567836075752872
TSR2	-0.01567836075752872
INPP5F	-0.01567836075752872
TSSK4	-0.01567836075752872
INPP5E	-0.01567836075752872
INPP4B	-0.01567836075752872
TTC12	-0.01567836075752872
ACTR8	-0.01567836075752872
GMEB2	-0.01567836075752872
TTC3	-0.01567836075752872
ALKBH8	-0.01567836075752872
WDR78	-0.01567836075752872
GINS3	-0.01567836075752872
GKAP1	-0.01567836075752872
GIT2	-0.01567836075752872
ITCH	-0.01567836075752872
TRAPPC5	-0.01567836075752872
ANGPTL6	-0.01567836075752872
TRERF1	-0.01567836075752872
TRIAP1	-0.01567836075752872
ANAPC5	-0.01567836075752872
ANAPC4	-0.01567836075752872
TRIM11	-0.01567836075752872
TRIM23	-0.01567836075752872
GLB1	-0.01567836075752872
TRPT1	-0.01567836075752872
TRIM41	-0.01567836075752872
GLMN	-0.01567836075752872
IREB2	-0.01567836075752872
TRIP11	-0.01567836075752872
IRAK1BP1	-0.01567836075752872
ALS2CL	-0.01567836075752872
IQSEC1	-0.01567836075752872
ACTR6	-0.01567836075752872
TRPM7	-0.01567836075752872
TRPS1	-0.01567836075752872
LSM14A	-0.01567836075752872
FMNL1	-0.01567836075752872
MORC4	-0.01567836075752872
ENDOD1	-0.01567836075752872
SEMA4F	-0.01567836075752872
ACADS	-0.01567836075752872
EML1	-0.01567836075752872
SLC35F2	-0.01567836075752872
EML4	-0.01567836075752872
SENP1	-0.01567836075752872
MMEL1	-0.01567836075752872
SERAC1	-0.01567836075752872
EN2	-0.01567836075752872
EXOSC7	-0.01567836075752872
GTF2H5	-0.01567836075752872
SLC35B3	-0.01567836075752872
SLC35B2	-0.01567836075752872
CCDC58	-0.01567836075752872
SEMA4C	-0.01567836075752872
MAP4K2	-0.01567836075752872
EXOSC4	-0.01567836075752872
SLC35A1	-0.01567836075752872
MLX	-0.01567836075752872
SLC33A1	-0.01567836075752872
SLC31A2	-0.01567836075752872
SESTD1	-0.01567836075752872
CCDC43	-0.01567836075752872
MLLT11	-0.01567836075752872
MAPK13	-0.01567836075752872
ENOX2	-0.01567836075752872
EXOC6B	-0.01567836075752872
EXOC3	-0.01567836075752872
MED31	-0.01567836075752872
EMD	-0.01567836075752872
MAGEE1	-0.01567836075752872
CCNH	-0.01567836075752872
MPHOSPH6	-0.01567836075752872
MAGI2	-0.01567836075752872
ELF4	-0.01567836075752872
HMGB3	-0.01567836075752872
ELMO2	-0.01567836075752872
SCYL3	-0.01567836075752872
SDC1	-0.01567836075752872
MAGI3	-0.01567836075752872
SIPA1	-0.01567836075752872
SLC39A9	-0.01567836075752872
SIN3B	-0.01567836075752872
SLC39A8	-0.01567836075752872
F2R	-0.01567836075752872
MON2	-0.01567836075752872
MANBAL	-0.01567836075752872
MON1A	-0.01567836075752872
SEC11C	-0.01567836075752872
MOCS2	-0.01567836075752872
MOAP1	-0.01567836075752872
SEC22C	-0.01567836075752872
MNT	-0.01567836075752872
SLC39A13	-0.01567836075752872
MAML2	-0.01567836075752872
SEC61A2	-0.01567836075752872
MAN1A2	-0.01567836075752872
SEC61B	-0.01567836075752872
ZBTB45	-0.01567836075752872
SIN3A	-0.01567836075752872
ENTPD6	-0.01567836075752872
CACNG6	-0.01567836075752872
SF3A1	-0.01567836075752872
CBR1	-0.01567836075752872
MGRN1	-0.01567836075752872
SLC25A19	-0.01567836075752872
CC2D1A	-0.01567836075752872
SH3BGR	-0.01567836075752872
CBX8	-0.01567836075752872
ZBTB17	-0.01567836075752872
SH3BGRL3	-0.01567836075752872
MBD3	-0.01567836075752872
METTL9	-0.01567836075752872
METTL1	-0.01567836075752872
MBNL2	-0.01567836075752872
MERTK	-0.01567836075752872
MEOX2	-0.01567836075752872
CBLL1	-0.01567836075752872
SLC2A9	-0.01567836075752872
ERLIN1	-0.01567836075752872
MEMO1	-0.01567836075752872
SH3YL1	-0.01567836075752872
MCM9	-0.01567836075752872
LSM3	-0.01567836075752872
CASP8AP2	-0.01567836075752872
CASP7	-0.01567836075752872
SLC16A13	-0.01567836075752872
SHOC2	-0.01567836075752872
CANX	-0.01567836075752872
MCOLN2	-0.01567836075752872
CAPN12	-0.01567836075752872
SHQ1	-0.01567836075752872
CCDC106	-0.01567836075752872
CAMK1D	-0.01567836075752872
SGCE	-0.01567836075752872
YWHAG	-0.01567836075752872
ENTPD7	-0.01567836075752872
YWHAB	-0.01567836075752872
CCDC25	-0.01567836075752872
MINPP1	-0.01567836075752872
MINK1	-0.01567836075752872
MIF4GD	-0.01567836075752872
SFN	-0.01567836075752872
SIGIRR	-0.01567836075752872
GTF2H3	-0.01567836075752872
ENTPD8	-0.01567836075752872
SLC27A4	-0.01567836075752872
MAPKAPK3	-0.01567836075752872
GTF2H1	-0.01567836075752872
SLC26A6	-0.01567836075752872
SFXN1	-0.01567836075752872
CCDC122	-0.01567836075752872
SLC26A2	-0.01567836075752872
ETNK1	-0.01567836075752872
SLC25A40	-0.01567836075752872
MIB2	-0.01567836075752872
MIB1	-0.01567836075752872
SLC25A4	-0.01567836075752872
MARVELD2	-0.01567836075752872
SLC25A35	-0.01567836075752872
MARVELD3	-0.01567836075752872
SLC25A3	-0.01567836075752872
SLC12A9	-0.01567836075752872
SHROOM1	-0.01567836075752872
MPP3	-0.01567836075752872
BYSL	-0.01567836075752872
HIST1H2BE	-0.01567836075752872
SNN	-0.01567836075752872
MTF2	-0.01567836075752872
RPUSD1	-0.01567836075752872
MTDH	-0.01567836075752872
MTCP1	-0.01567836075752872
ZC3H3	-0.01567836075752872
SKIV2L	-0.01567836075752872
CDC42BPA	-0.01567836075752872
MTA3	-0.01567836075752872
RRS1	-0.01567836075752872
RSC1A1	-0.01567836075752872
LUZP1	-0.01567836075752872
CDC27	-0.01567836075752872
SNAPC5	-0.01567836075752872
RPS7	-0.01567836075752872
RTF1	-0.01567836075752872
EIF2B5	-0.01567836075752872
FBXL15	-0.01567836075752872
MRPS9	-0.01567836075752872
SNAPC3	-0.01567836075752872
SNAP29	-0.01567836075752872
SKI	-0.01567836075752872
YIF1A	-0.01567836075752872
RUFY1	-0.01567836075752872
GTF3C4	-0.01567836075752872
BMP1	-0.01567836075752872
MRPS36	-0.01567836075752872
MRPS33	-0.01567836075752872
FBXL3	-0.01567836075752872
FBXL4	-0.01567836075752872
RWDD1	-0.01567836075752872
LSM5	-0.01567836075752872
RPL41	-0.01567836075752872
RPL8	-0.01567836075752872
ZC3H7A	-0.01567836075752872
RPP25	-0.01567836075752872
SNX7	-0.01567836075752872
MTX3	-0.01567836075752872
ZBED4	-0.01567836075752872
MTX2	-0.01567836075752872
RPS16	-0.01567836075752872
SNX4	-0.01567836075752872
MTRR	-0.01567836075752872
RPS21	-0.01567836075752872
MTMR9	-0.01567836075752872
LSM7	-0.01567836075752872
SNRPG	-0.01567836075752872
SNX25	-0.01567836075752872
SNX24	-0.01567836075752872
BHLHB9	-0.01567836075752872
SNX15	-0.01567836075752872
RPS4X	-0.01567836075752872
SNX14	-0.01567836075752872
RPS6	-0.01567836075752872
EID1	-0.01567836075752872
BID	-0.01567836075752872
RPS6KA4	-0.01567836075752872
FBXL5	-0.01567836075752872
MTIF3	-0.01567836075752872
ZC3H6	-0.01567836075752872
HMGCL	-0.01567836075752872
ERGIC2	-0.01567836075752872
HMOX2	-0.01567836075752872
SLTM	-0.01567836075752872
MRPS24	-0.01567836075752872
MRPL24	-0.01567836075752872
CD276	-0.01567836075752872
HLCS	-0.01567836075752872
BRWD1	-0.01567836075752872
BRWD3	-0.01567836075752872
BSCL2	-0.01567836075752872
LZTFL1	-0.01567836075752872
SLC9A6	-0.01567836075752872
BSDC1	-0.01567836075752872
MRPL18	-0.01567836075752872
MRPL14	-0.01567836075752872
MRM1	-0.01567836075752872
GTF2IRD1	-0.01567836075752872
EIF4EBP1	-0.01567836075752872
FANCG	-0.01567836075752872
SCARB2	-0.01567836075752872
ELAC2	-0.01567836075752872
CD151	-0.01567836075752872
SCLY	-0.01567836075752872
YIPF6	-0.01567836075752872
ELAVL1	-0.01567836075752872
FAH	-0.01567836075752872
SIRPA	-0.01567836075752872
SLC4A3	-0.01567836075752872
CCT5	-0.01567836075752872
SLC4A1AP	-0.01567836075752872
MRPL32	-0.01567836075752872
MRPL27	-0.01567836075752872
SMAD1	-0.01567836075752872
FASTK	-0.01567836075752872
MRPS17	-0.01567836075752872
CDA	-0.01567836075752872
MRPS14	-0.01567836075752872
MRPS12	-0.01567836075752872
S100PBP	-0.01567836075752872
LY6G5B	-0.01567836075752872
BMS1	-0.01567836075752872
BNIP2	-0.01567836075752872
FAU	-0.01567836075752872
BPTF	-0.01567836075752872
SMARCD3	-0.01567836075752872
SAFB2	-0.01567836075752872
SASS6	-0.01567836075752872
FASTKD1	-0.01567836075752872
MRPL52	-0.01567836075752872
BRI3	-0.01567836075752872
SMAD2	-0.01567836075752872
MRPL35	-0.01567836075752872
MRPL36	-0.01567836075752872
LYPLA1	-0.01567836075752872
MRPL40	-0.01567836075752872
MRPL39	-0.01567836075752872
MRPL43	-0.01567836075752872
MRPL48	-0.01567836075752872
TNPO3	-0.01567858892699657
ERCC6	-0.01568079490762304
DKC1	-0.015681149950996405
ALDH1B1	-0.015683229813664597
TOR1AIP1	-0.015683229813664597
NLGN2	-0.015683229813664597
GMPPB	-0.015683229813664597
ATOX1	-0.015684051398337114
PPM1A	-0.01568566547600559
WDR24	-0.015687015687015686
FECH	-0.015688101894998446
TBC1D16	-0.015690539070995806
NUDCD3	-0.015692977004350527
PALB2	-0.015692977004350527
MAOA	-0.015695415695415695
PRKCA	-0.015695415695415695
CRAT	-0.015695415695415695
CCT6B	-0.015695415695415695
IMMP1L	-0.015695415695415695
COBLL1	-0.015695415695415695
BFSP1	-0.015695415695415695
SGCB	-0.015697855144544606
KLHDC3	-0.01569821930646673
AAMP	-0.01569888405522981
DSN1	-0.015700295352090783
SAMD1	-0.015705838876570583
GARS	-0.01570590265792199
ECE1	-0.015706806282722512
SOS1	-0.01570773032121426
COPS7B	-0.015710063773526208
HERC1	-0.015716374269005847
RANBP9	-0.01572695332106408
ATP6V1A	-0.015727652797133188
MTBP	-0.01572963712817318
GAN	-0.01572963712817318
TSC2	-0.01572963712817318
CTTNBP2NL	-0.01572963712817318
CAPRIN2	-0.01572963712817318
BTBD10	-0.015734265734265736
CHMP5	-0.015739179314221474
KDELR1	-0.015739442106903537
MICALL1	-0.015741895261845388
PCCB	-0.015746462029101058
SIRT7	-0.015748031496062992
WASF3	-0.015754172515988145
ECHS1	-0.01575757575757576
CDC42SE1	-0.01576182136602452
MYO5C	-0.015762170790103752
ANAPC1	-0.015762925598991173
PTTG1IP	-0.015766468935373087
CASKIN2	-0.015766468935373087
PPARGC1B	-0.015766468935373087
EGFL7	-0.015766468935373087
C1GALT1C1	-0.015766468935373087
CEP250	-0.015766468935373087
MED6	-0.01578618318224445
EPS8	-0.01578618318224445
GART	-0.01578618318224445
MTRF1L	-0.01578618318224445
SH3KBP1	-0.015790660951951276
ADH5	-0.015795411808950735
CDK5RAP2	-0.015796320386545253
RBMX	-0.015796320386545253
DDX23	-0.01579778830963665
RAC3	-0.015798112433319654
PRKAR1B	-0.015807962529274005
SMYD4	-0.015813117699910152
TRAF2	-0.015813117699910152
PPP1R3D	-0.015813117699910152
WASL	-0.015813117699910152
TRIM32	-0.015824317778136605
B4GALNT1	-0.01582673885880883
USP21	-0.01583317242710948
SENP2	-0.015837820715869498
PEF1	-0.015838168417751295
SACM1L	-0.015846338535414166
RPL23A	-0.015860552763819095
TDG	-0.01586402266288952
TNFRSF1A	-0.015866388308977037
CHRM3	-0.0158705461334993
EZH2	-0.015875486381322957
DNAJC15	-0.015875486381322957
SLC16A9	-0.015875486381322957
SKAP1	-0.015875486381322957
PMM1	-0.015876331731773552
RNF8	-0.015878159429682438
SYT13	-0.015880429705744978
NPY1R	-0.015882902522578637
RAE1	-0.015883000471772293
YTHDF3	-0.015883000471772293
RNF138	-0.015883000471772293
TRIP12	-0.015883000471772293
DUSP14	-0.015885498584460523
CPT2	-0.0158873442859722
FOXRED1	-0.01589032559588721
ARHGEF3	-0.01589032559588721
WDR5B	-0.01589032559588721
GAPVD1	-0.01589041095890411
AIG1	-0.015892801495793082
PHYHD1	-0.01589825119236884
SLC26A9	-0.015898571141074663
RAN	-0.015899122807017545
LRRCC1	-0.015899581589958158
ORMDL3	-0.015900503778337533
HMGN1	-0.015903482314230874
HSPB6	-0.015904182210877676
PAPSS2	-0.015907673112913287
RPS15A	-0.015910154422087038
SERINC3	-0.015910898965791568
TALDO1	-0.015915119363395226
YIPF2	-0.015915119363395226
PTDSS1	-0.015915119363395226
ALMS1	-0.015916575192096598
PPP6C	-0.015916575192096598
L2HGDH	-0.015918135304150087
SLBP	-0.015919709292265098
TXNL1	-0.015920398009950248
NAP1L1	-0.015922249793217536
MRPS18B	-0.015924867292772562
DNAJC19	-0.015932521087160263
EXOSC9	-0.015932521087160263
MALT1	-0.015932521087160263
SUV39H2	-0.015932521087160263
GOLT1A	-0.015932521087160263
SEPHS2	-0.0159343312409464
PCYOX1L	-0.01593625498007968
KIFAP3	-0.01594230404251281
EPN1	-0.015944839474251238
GLUD1	-0.01594488188976378
POLD4	-0.01594780717651323
RAB3IP	-0.015949960906958563
PSRC1	-0.01595245542696278
MRPL30	-0.01595245542696278
TMEM38A	-0.015954950727358048
DHPS	-0.015957446808510637
SETDB1	-0.015960809102402024
CHMP1A	-0.015965855200758772
TRIM37	-0.015965855200758772
TMEM11	-0.015965855200758772
EDF1	-0.015965855200758772
GSS	-0.015965855200758772
TMEM101	-0.015965855200758772
GNPTG	-0.015965855200758772
SPR	-0.015965855200758772
SURF2	-0.015965855200758772
SUPT6H	-0.015965855200758772
AIP	-0.015965855200758772
CUEDC2	-0.015965855200758772
MRPL54	-0.015965855200758772
PIN1	-0.015965855200758772
FAHD2A	-0.015965855200758772
B4GALT2	-0.015965855200758772
NDUFA3	-0.015965855200758772
B3GAT3	-0.015965855200758772
GADD45GIP1	-0.015965855200758772
MRPL41	-0.015965855200758772
ERCC1	-0.015965855200758772
ELMO3	-0.015965855200758772
PMVK	-0.015965855200758772
TMPRSS4	-0.015965855200758772
PNKP	-0.015965855200758772
ZNHIT1	-0.015965855200758772
CHCHD6	-0.015965855200758772
TEAD4	-0.015965855200758772
NUDT11	-0.015967438948027553
H1F0	-0.01597051597051597
LARS2	-0.01597622143785993
NAGA	-0.015977443609022556
UACA	-0.015979189892233372
LRBA	-0.015984955336154207
XRCC5	-0.015987066642716007
BRCC3	-0.015987066642716007
MTX1	-0.015998561927017797
FARSA	-0.015998561927017797
ACTR1A	-0.015998561927017797
TXN2	-0.015998561927017797
BRPF1	-0.016001293033780506
SAMD4B	-0.016001293033780506
MRPS34	-0.016005121638924456
ANKIB1	-0.016006884681583476
ARF3	-0.0160075329566855
MED10	-0.01600985221674877
PDGFC	-0.016010045518756868
NTN4	-0.016010045518756868
MUS81	-0.016012558869701727
MRPL45	-0.01601507300989166
B3GALT6	-0.01601791250430589
HNMT	-0.01601791250430589
CDK7	-0.016018662519440126
THOC6	-0.01602448685631977
CDC14B	-0.016028344862493674
MYH9	-0.016029593094944512
TRAF6	-0.01604361370716511
CDC7	-0.016044925792218213
SERINC2	-0.016047981844707408
XKR8	-0.016060999351070734
CDCA4	-0.016060999351070734
MBD1	-0.016061125838141274
CLPX	-0.016061125838141274
INTS7	-0.016061125838141274
CREB3L4	-0.016061125838141274
RNF121	-0.016064895816764752
USP48	-0.016066838046272493
CTSH	-0.016068642745709828
MECP2	-0.016068642745709828
SMPD1	-0.016070007955449484
LRP10	-0.01607062019013128
HSP90AA1	-0.01607142857142857
PGM2	-0.01607142857142857
BFAR	-0.016075571760026518
CDK2	-0.016076648262422864
RAP2C	-0.016076648262422864
CDC73	-0.016076648262422864
RBM12B	-0.016076648262422864
AXL	-0.01607843137254902
BBS12	-0.016083785300168317
LYRM1	-0.016093404859577155
ARMC9	-0.01609657947686117
NMD3	-0.016106581825412608
SLC43A1	-0.016114264786669108
ARRB2	-0.016118903077245134
MTMR11	-0.016118935837245697
DCTN3	-0.0161218092252575
CIC	-0.016122364613476645
ANKRD13C	-0.016123316796598158
NLRP2	-0.016124469589816125
SLC11A2	-0.016129032258064516
CDR2L	-0.016129032258064516
PPP1R12A	-0.016134946828016136
BARD1	-0.016138112216175643
RABGEF1	-0.016144349477682812
DHX36	-0.016144349477682812
ISCA2	-0.016144349477682812
SLC35D2	-0.016146731462611693
IKBKB	-0.016152716593245228
AP3D1	-0.016157136068430222
RNF214	-0.016161249319048485
MYO5A	-0.016161933155499766
PTK7	-0.016175071360608945
PKD2L2	-0.016176470588235296
TAL1	-0.016176470588235296
ROBO1	-0.0161776367961935
VPS26B	-0.0161776367961935
ZHX2	-0.0161776367961935
PHF8	-0.016180583300039953
GPR108	-0.01618071131047741
MRPS16	-0.01618198874296435
JAZF1	-0.01618277010947168
CCDC130	-0.01618384851917786
ERAL1	-0.016184789440603396
TXNDC11	-0.016185647425897037
SLC7A6	-0.01618646811265782
GPD2	-0.016187906681479132
LRRC49	-0.0161892901618929
MBD2	-0.016189877397044954
GAL3ST1	-0.016189877397044954
CHGA	-0.016192422575066815
H2AFY2	-0.016193046515319894
UBE2M	-0.01619368286034953
RRP9	-0.01619496855345912
PDSS1	-0.01619496855345912
RHPN2	-0.01619496855345912
STOX2	-0.01619496855345912
TRIM33	-0.01619718309859155
