	Relative Rank Change
RAB3IL1	-0.015102230483271376
SLC13A4	-0.015103169538396086
CCIN	-0.015103338632750398
ELK3	-0.015104758811109306
GLUD1	-0.015105162523900574
FECH	-0.015105740181268883
FLOT1	-0.015106732348111659
ARHGAP5	-0.015108593012275733
BAK1	-0.015109251510925152
SLC35B4	-0.015110422316931422
TCIRG1	-0.015110509697789806
SAP30	-0.015110509697789806
NUB1	-0.015110743117367004
ISYNA1	-0.015111537538978172
PHF10	-0.015112348379399483
PAPOLG	-0.015112484973381418
IFNGR1	-0.01511292239769061
MDM1	-0.015114469882196044
BET1L	-0.01511500547645126
TMEM45B	-0.015115822536317236
DDX6	-0.015116031509474133
TRIM32	-0.015116279069767442
LSM10	-0.015117581187010079
PPM1A	-0.015118110236220473
ZZEF1	-0.015120625212368332
PLA2G5	-0.015120740239223652
PFKFB1	-0.015126832673958576
CTSH	-0.015128072889805742
MECP2	-0.015128072889805742
UNG	-0.015128593040847202
CPNE2	-0.015133412982875348
TAOK3	-0.015134966453424872
GNAZ	-0.015136427006572396
NFYA	-0.01513695338779433
RPS6KA6	-0.015137328339575531
HSDL2	-0.015137328339575531
EXOC5	-0.015137821961138725
LRBA	-0.01513848271116463
BUD31	-0.0151391828097021
RAD21	-0.0151391828097021
COPS2	-0.0151391828097021
TPT1	-0.0151391828097021
UBE2L3	-0.0151391828097021
GLRX2	-0.0151391828097021
RPS3A	-0.0151391828097021
PROKR1	-0.015139442231075698
TTC30B	-0.015141242937853107
TM4SF5	-0.015142458657103008
COG4	-0.015144269089749722
SLC43A3	-0.01514547628537266
LRRC40	-0.015146415348367553
CRBN	-0.01514657980456026
JMY	-0.01514792899408284
MMP25	-0.015151515151515152
TBC1D16	-0.015154095011067598
QPCTL	-0.015154248601840158
ARF1	-0.015154536390827518
OSGIN1	-0.01515625
SNAPC1	-0.015157403808783521
CCDC66	-0.015157558835261268
POLR2J	-0.015158692562766462
MAN2A2	-0.015159345391903532
GPR180	-0.015160582485537602
PCYOX1L	-0.015161801312514144
DNAJA1	-0.015163002274450341
GMPPB	-0.015164279696714406
NLGN2	-0.015164279696714406
ALDH1B1	-0.015164279696714406
TOR1AIP1	-0.015164279696714406
MAGEH1	-0.015165876777251185
H1FX	-0.015168100078186083
RASGEF1A	-0.015168666515734662
CD80	-0.015169194865810968
HAGH	-0.015169391538850498
ECE1	-0.015169660678642715
ABT1	-0.015169798310636097
DHRS7	-0.015169798310636097
MAPK12	-0.015170670037926675
MAPK6	-0.015170995114425302
APPBP2	-0.015172145496985022
CYHR1	-0.015172145496985022
TMCC3	-0.015172689159512876
AGPAT4	-0.01517412935323383
SLC10A7	-0.01517874975034951
FUCA1	-0.01517897598550068
INSIG1	-0.015179013364131331
ANXA5	-0.015180265654648957
RDH14	-0.015180935569285084
PTK7	-0.015181194906953967
LRRC8B	-0.015181781861765881
VLDLR	-0.015182601559294214
EDEM3	-0.015182707153885743
DNMBP	-0.015183959509441309
P2RX5	-0.015184815184815185
SLC26A9	-0.01518646674356017
OCRL	-0.015186915887850467
RPS15A	-0.015187849720223821
NAGPA	-0.015189299478576286
EDC3	-0.015189476980895709
TSPAN14	-0.015190885468718768
RPL37A	-0.01519213583556747
SIPA1L2	-0.015192437542201216
EHD4	-0.015193719929095973
CYB5D1	-0.015193922431027589
SLC12A6	-0.015197060788243153
PHF1	-0.01519708722494855
STAG3	-0.015197568389057751
SLC2A12	-0.015197568389057751
ENY2	-0.01519815313582147
HEATR3	-0.01519815313582147
TNRC6A	-0.015198618307426597
TMEM33	-0.015199493350221659
PLEKHA5	-0.015201314708299097
PFKM	-0.0152046783625731
ALCAM	-0.0152046783625731
BCAN	-0.01520608243297319
TNPO2	-0.015208374481532689
MMP19	-0.015209125475285171
ACAT1	-0.015209125475285171
TMCO4	-0.015211267605633802
SCAMP1	-0.015211754537597235
SDF4	-0.01521216973578863
RFC3	-0.01521216973578863
GFOD1	-0.015214384508990318
FBXO22	-0.015215215215215214
FZR1	-0.015218261914297157
GM2A	-0.015218918286115664
SEC14L2	-0.015219936444221442
CORO2B	-0.015220979277461948
FZD3	-0.015221309833767275
MVP	-0.015221579961464355
EWSR1	-0.015223440825012277
SH2D4A	-0.015224358974358974
ADAMTS12	-0.015224358974358974
WDR76	-0.015224656516895656
RIT1	-0.015225066195939982
PRND	-0.015226418825390548
ATP6V0D1	-0.015227409336806252
RAB9B	-0.015228426395939087
OSTM1	-0.015229392727964973
SBK1	-0.015229430379746835
LETM1	-0.015229615745079663
MAN2C1	-0.015230920406157877
ACTR10	-0.015235225179976561
SRR	-0.015235225179976561
ANKRD35	-0.01523766204230157
PRR3	-0.0152384721947358
RANBP17	-0.015240328253223915
GPR157	-0.015243219009190765
TOPORS	-0.015243306624975571
SEMA4D	-0.01524547803617571
IL17RC	-0.015245737211634905
SOCS6	-0.015247524752475247
CCT6B	-0.015247558677402776
COBLL1	-0.015247558677402776
IMMP1L	-0.015247558677402776
MAOA	-0.015247558677402776
PRKCA	-0.015247558677402776
BFSP1	-0.015247558677402776
CRAT	-0.015247558677402776
NEIL1	-0.015249714067861228
PKP3	-0.015250544662309368
PNO1	-0.01525096525096525
NACA	-0.015252784918594687
FRRS1	-0.015253100905129064
LNX1	-0.015253565768621236
RHOT1	-0.015255399382927665
SMPDL3A	-0.015255399382927665
UBC	-0.015255399382927665
PIK3R2	-0.015255399382927665
PREPL	-0.015255530129672006
ZDHHC14	-0.015256588072122053
ALDH3B2	-0.015256588072122053
IMMT	-0.015256899259591653
ZCRB1	-0.015257192676547515
COL22A1	-0.015259611573523584
NENF	-0.015261350629530714
BARD1	-0.015262217892515018
DIRC2	-0.01526324815640542
NLN	-0.01526324815640542
HSD17B12	-0.01526426254531578
SDAD1	-0.015265662172878667
EHD3	-0.015268485160404872
FBXO30	-0.015268485160404872
CCT8	-0.01526896875734085
NDE1	-0.015271105010295128
ZDHHC9	-0.015271105010295128
ZCCHC17	-0.015271105010295128
PHF19	-0.015273004963726614
YAP1	-0.015275921329005156
IQGAP3	-0.015277253866465485
SQLE	-0.015278969957081546
PDGFC	-0.015281593406593406
NTN4	-0.015281593406593406
CCDC50	-0.015291607396870554
RAB23	-0.01529285823520416
CASP8AP2	-0.01529285823520416
PRRG2	-0.01529285823520416
PTPN12	-0.01529285823520416
PDE10A	-0.01529285823520416
ATG4A	-0.015295197308045273
RPUSD1	-0.015295197308045273
GKAP1	-0.015295197308045273
GNPTAB	-0.015295197308045273
TTF1	-0.015295197308045273
DEDD	-0.015295197308045273
HYLS1	-0.01529753709652746
LCAT	-0.01529753709652746
GOT1	-0.015299877600979192
INTU	-0.015299877600979192
MRPL14	-0.015299877600979192
COPS3	-0.015299877600979192
SH3BGRL3	-0.015299877600979192
PLEKHG4	-0.015299877600979192
PARVB	-0.015299877600979192
IGF2BP3	-0.015301181483633547
PLEKHH2	-0.015302098122732291
CSNK1A1	-0.015302218821729151
TIMM9	-0.015302218821729151
PACSIN3	-0.015302218821729151
PPT1	-0.015302218821729151
LIMK2	-0.015302218821729151
CYFIP2	-0.015302218821729151
TMCO3	-0.015302218821729151
IFI30	-0.015302218821729151
ERLIN1	-0.015302218821729151
ANKRD17	-0.015302218821729151
LDLRAP1	-0.015302218821729151
EXOC3	-0.015302218821729151
EXOC6B	-0.015302218821729151
ELMO2	-0.015302218821729151
EML1	-0.015302218821729151
DHX38	-0.015302218821729151
ZKSCAN5	-0.015302218821729151
PRKACB	-0.015302727877578177
CACNA2D1	-0.015302999387880024
RHBDL2	-0.015304560759106214
SNX24	-0.015304560759106214
CHURC1	-0.015304560759106214
TMEM59	-0.015304560759106214
SASS6	-0.015304560759106214
COG1	-0.015304560759106214
USP46	-0.015306903413439462
RPL27A	-0.015306903413439462
LIN54	-0.015306903413439462
TRPV2	-0.015307820299500832
MYBPC2	-0.015308151093439365
MUC5B	-0.015309126594700687
PLA2G4A	-0.015309246785058175
S100A10	-0.015310107795656929
AGK	-0.015311590874291839
LUZP1	-0.015311590874291839
DMBX1	-0.015311909262759925
PPM1J	-0.015313935681470138
CARD6	-0.015315780416451557
CMTM4	-0.015316281206922959
RILP	-0.015316281206922959
RABGEF1	-0.0153184165232358
DHX36	-0.0153184165232358
ISCA2	-0.0153184165232358
PXK	-0.015318627450980392
MMACHC	-0.01531876548772246
PLEKHM2	-0.015320974413972729
CARD11	-0.015321053537614046
TOMM40	-0.015321053537614046
ZFP41	-0.015321053537614046
FOXK1	-0.015322076297686053
PTTG1	-0.015322735108216816
COX7A2	-0.015323322096230463
NPM3	-0.015323322096230463
NGDN	-0.015323322096230463
PDCD11	-0.015323322096230463
USP13	-0.01532349602724177
DOCK5	-0.015323691460055097
GJA4	-0.01532567049808429
MRPL36	-0.01532567049808429
CALCOCO1	-0.01532567049808429
VAMP1	-0.01532567049808429
CASP7	-0.01532567049808429
AKAP7	-0.01532567049808429
RGMB	-0.01532567049808429
WNT2B	-0.01532567049808429
INTS12	-0.015326330291028069
ENTPD6	-0.015328019619865114
LY6G5B	-0.015328019619865114
NOSIP	-0.015328019619865114
ABCC4	-0.015328019619865114
OFD1	-0.015328970031002411
NUP133	-0.015328970031002411
METAP2	-0.015328970031002411
DPP8	-0.015330369461904032
CEPT1	-0.015330369461904032
RCOR3	-0.015330369461904032
AKAP1	-0.015330369461904032
LIMS1	-0.015330369461904032
PSMA3	-0.015330369461904032
RAB3GAP2	-0.015330369461904032
FAHD1	-0.015332197614991482
ZFYVE9	-0.015332720024532351
DDHD1	-0.015332720024532351
MBNL2	-0.015332720024532351
ANKRD13A	-0.015332720024532351
MTMR9	-0.015335071308081583
AGGF1	-0.015335071308081583
MATN4	-0.015336625942292695
SLC27A3	-0.015336894709632948
PIK3C2A	-0.015337423312883436
TIPRL	-0.015337423312883436
COX6B1	-0.015337423312883436
RNF32	-0.015337423312883436
SLC16A9	-0.015339538090313685
DNAJC15	-0.015339538090313685
EZH2	-0.015339538090313685
SKAP1	-0.015339538090313685
ATP9B	-0.015339776039269826
UBE4B	-0.015339776039269826
TPP2	-0.015339776039269826
RPS6	-0.015339776039269826
INPP4B	-0.015339776039269826
GTF2H3	-0.015339776039269826
SUCLA2	-0.015339776039269826
MOAP1	-0.015339776039269826
YWHAB	-0.015339776039269826
DGKZ	-0.015339776039269826
TRIM11	-0.015339776039269826
HSD17B7	-0.015339776039269826
PSME4	-0.015339776039269826
PEX6	-0.0153420523138833
DDX31	-0.015342129487572876
PRKACA	-0.015342129487572876
SIRPA	-0.015344483658124904
NR2C1	-0.015344483658124904
GTF2A1	-0.015344483658124904
DHX57	-0.015344483658124904
SF3A1	-0.015344483658124904
PHF2	-0.015344483658124904
TAF9	-0.015344483658124904
PPAT	-0.015344483658124904
IQSEC1	-0.015344483658124904
RNPEPL1	-0.015344483658124904
ARHGAP1	-0.015344483658124904
SNRPG	-0.015344483658124904
MTRR	-0.015344483658124904
TYRO3	-0.015344483658124904
MRPL48	-0.015344483658124904
ZNRF1	-0.015344483658124904
SYVN1	-0.015344483658124904
ATAD1	-0.015344483658124904
PAK2	-0.015344483658124904
HS6ST1	-0.015344483658124904
MRPL39	-0.015344483658124904
RTN4	-0.015345911949685535
TMEM79	-0.015346838551258441
TTC8	-0.015346838551258441
CHIC1	-0.015346838551258441
TAF7	-0.015346838551258441
PPP1R13L	-0.015346838551258441
ACOX3	-0.015346838551258441
CRLF3	-0.015347473702362476
FUBP3	-0.015347473702362476
PCGF1	-0.015348101265822785
DYM	-0.015349194167306216
DENND1C	-0.015349194167306216
CLASP2	-0.015349194167306216
MTIF3	-0.015349194167306216
ASPSCR1	-0.015349194167306216
NR1H2	-0.015349194167306216
USP27X	-0.015349194167306216
COPA	-0.015349194167306216
CIAO1	-0.015349194167306216
COX6C	-0.015349194167306216
CHGA	-0.015350120731286651
PHOSPHO2	-0.015350877192982455
CORO1B	-0.015351550506601168
CEP350	-0.015351550506601168
OTUD7B	-0.015351550506601168
LATS1	-0.015351550506601168
CDIPT	-0.015351550506601168
PEX3	-0.015351550506601168
COPS7A	-0.015351550506601168
NF2	-0.015351550506601168
GTF2IRD1	-0.015351550506601168
KCTD10	-0.015352407536636426
B3GAT3	-0.015352768673451785
ELMO3	-0.015352768673451785
CHMP1A	-0.015352768673451785
GNPTG	-0.015352768673451785
MRPL54	-0.015352768673451785
SUPT6H	-0.015352768673451785
CHCHD6	-0.015352768673451785
SURF2	-0.015352768673451785
ZNHIT1	-0.015352768673451785
TMEM101	-0.015352768673451785
TRIM37	-0.015352768673451785
TMPRSS4	-0.015352768673451785
NDUFA3	-0.015352768673451785
GADD45GIP1	-0.015352768673451785
PIN1	-0.015352768673451785
PNKP	-0.015352768673451785
CUEDC2	-0.015352768673451785
MRPL41	-0.015352768673451785
PMVK	-0.015352768673451785
TMEM11	-0.015352768673451785
ERCC1	-0.015352768673451785
SPR	-0.015352768673451785
B4GALT2	-0.015352768673451785
AIP	-0.015352768673451785
FAHD2A	-0.015352768673451785
GSS	-0.015352768673451785
EDF1	-0.015352768673451785
TEAD4	-0.015352768673451785
FMNL1	-0.015353907569476431
ANKRD29	-0.015353907569476431
CDA	-0.015353907569476431
TLR9	-0.015353907569476431
MOCS2	-0.015353907569476431
CDADC1	-0.015354459327017315
MED18	-0.01535477614352675
SLC30A4	-0.015355417529330572
KRIT1	-0.015356265356265357
RBM8A	-0.015356265356265357
MPHOSPH6	-0.015356265356265357
MYOM1	-0.015356967815716386
ADH5	-0.015357698289269051
IPO9	-0.015358067299396032
DCP1B	-0.015358067299396032
RTN4IP1	-0.015358067299396032
UMPS	-0.015358067299396032
PTPN4	-0.015358067299396032
GOLPH3L	-0.015358067299396032
TOM1	-0.015358067299396032
CLUAP1	-0.015358067299396032
TBC1D2	-0.015358067299396032
XYLT2	-0.015358067299396032
MAPK13	-0.01535862386730149
ELF4	-0.01535862386730149
TMEM50A	-0.01535862386730149
DSE	-0.01535862386730149
CLDN12	-0.01535862386730149
RNF168	-0.01535862386730149
ENTPD7	-0.01535862386730149
NCL	-0.01535862386730149
SMARCD3	-0.01535862386730149
PARD6A	-0.01535862386730149
CCDC106	-0.01535862386730149
RNF11	-0.01535862386730149
NECAP2	-0.01535862386730149
ACY1	-0.01535862386730149
FOXQ1	-0.01535862386730149
DONSON	-0.01535862386730149
P2RY2	-0.01535862386730149
PDAP1	-0.01535862386730149
NPC1	-0.01535862386730149
SOCS5	-0.01535862386730149
UHMK1	-0.015358720807910793
SLC45A3	-0.015360289134854304
TARDBP	-0.015360583181463161
PHYHD1	-0.015360717984121504
NSD1	-0.015360983102918587
FKBP7	-0.015360983102918587
LSM5	-0.015360983102918587
SCARB2	-0.015360983102918587
POP4	-0.015360983102918587
FMR1	-0.015360983102918587
PAFAH2	-0.015360983102918587
SLC39A8	-0.015360983102918587
SLC27A4	-0.015360983102918587
SLC35F2	-0.015360983102918587
BSDC1	-0.015360983102918587
CRELD2	-0.015360983102918587
LRRC56	-0.015360983102918587
DYNLT3	-0.015360983102918587
RP9	-0.01536149607613959
NUP50	-0.015361558636193332
SNAPC3	-0.015363343063450607
IPP	-0.015363343063450607
H19	-0.015363343063450607
DHX33	-0.015363343063450607
STK16	-0.015363343063450607
LDB1	-0.015363343063450607
TARS2	-0.015363343063450607
SYTL4	-0.015363343063450607
RBM7	-0.015363369583980666
TOR1AIP2	-0.015365703749231715
SLC26A6	-0.015365703749231715
CCDC25	-0.015365703749231715
PRDM5	-0.015365703749231715
FMO4	-0.015365703749231715
STIM2	-0.015365703749231715
HERC4	-0.015366022099447514
GPAA1	-0.015366194372380763
SCNM1	-0.01536622844459621
FBXL5	-0.015368065160596281
SNX14	-0.015368065160596281
SNX7	-0.015368065160596281
THOC7	-0.015368065160596281
IARS2	-0.015368065160596281
CLN5	-0.015368065160596281
PIGF	-0.015368065160596281
LMO1	-0.015368065160596281
RABGGTB	-0.015368065160596281
UBQLN2	-0.015368065160596281
SPCS2	-0.015368065160596281
RNF7	-0.015368065160596281
MTX2	-0.015368065160596281
AIFM2	-0.015368421052631578
EPHA3	-0.015368675530996374
TRIM13	-0.01536968128134606
FBXO38	-0.01537042729787888
PDZD7	-0.01537042729787888
STX6	-0.01537042729787888
ZC3H7A	-0.01537042729787888
ABCB7	-0.01537042729787888
TCEA1	-0.01537042729787888
ATF1	-0.01537042729787888
ENOX2	-0.01537042729787888
RSC1A1	-0.01537042729787888
INPP5F	-0.01537042729787888
NOL10	-0.01537042729787888
ZMYM6	-0.01537042729787888
IREB2	-0.01537042729787888
SH3YL1	-0.01537042729787888
RALB	-0.01537042729787888
TYW1	-0.01537042729787888
PIGC	-0.01537042729787888
NEK1	-0.01537042729787888
SKI	-0.01537042729787888
ITSN1	-0.01537042729787888
ERGIC2	-0.01537042729787888
TULP3	-0.01537042729787888
COX18	-0.01537042729787888
STX2	-0.01537042729787888
ZKSCAN1	-0.015371832156211051
RASA2	-0.015372790161414296
RHOQ	-0.015372790161414296
AGL	-0.015372790161414296
TMEM43	-0.015372790161414296
TATDN1	-0.015372790161414296
SNN	-0.015372790161414296
ALAS1	-0.015372790161414296
UTP6	-0.015372790161414296
PBX3	-0.015372790161414296
PSMD6	-0.015372790161414296
ARL3	-0.015372790161414296
PHTF1	-0.015372790161414296
ARMCX6	-0.015372790161414296
SSH3	-0.015373864430468204
DAZAP1	-0.015374861309240767
RHOBTB1	-0.015375153751537515
SSBP2	-0.015375153751537515
PCCA	-0.015375153751537515
ARNT	-0.015375153751537515
OS9	-0.015375632541845076
HECTD2	-0.015375854214123007
SFXN3	-0.015376266280752532
RABEP2	-0.01537685908747164
ABCD4	-0.015376901220123683
ST3GAL5	-0.01537751806858373
IPO4	-0.01537795105046567
ACOT11	-0.015379634126598672
MLX	-0.015379883112888341
FANCG	-0.015379883112888341
PACS1	-0.015379883112888341
CHMP7	-0.015379883112888341
KLHL8	-0.015379883112888341
ZFAND3	-0.015379883112888341
TBC1D23	-0.015379883112888341
CXXC1	-0.015379883112888341
FGD4	-0.015379883112888341
GUSB	-0.015381030062922395
MSI2	-0.015382097856324661
RPS6KA1	-0.015384615384615385
SURF6	-0.015387245683022738
MIA3	-0.015387245683022738
ADNP	-0.01539084649655731
RNH1	-0.015391791044776119
MEF2C	-0.015392597717052923
DCLRE1C	-0.015393073117097306
NOVA1	-0.015395381385584325
UGP2	-0.015396608848177742
STOM	-0.015396608848177742
COPS7B	-0.015397775876817793
STK11	-0.015399578537850542
EXOC8	-0.015399657785382548
TACC2	-0.01540084388185654
SRM	-0.015402038505096263
VPS11	-0.015403961018547626
C1D	-0.01540436456996149
RPAIN	-0.01540460282108389
FEM1A	-0.015404699738903394
OSGEPL1	-0.015406162464985995
RNF8	-0.015407804387874728
TSR1	-0.015408560311284047
CLSPN	-0.015413533834586466
CD7	-0.01541806681162285
GOSR2	-0.015418133065191889
FMO5	-0.015420200462606014
CACNB3	-0.015420200462606014
MRRF	-0.01542111506524318
TUBG2	-0.01542111506524318
IDH3B	-0.01542111506524318
SNUPN	-0.01542111506524318
MPPE1	-0.01542111506524318
SLC31A1	-0.01542111506524318
SCRN1	-0.01542111506524318
TTC17	-0.01542111506524318
THAP11	-0.01542111506524318
KLC1	-0.01542111506524318
TTF2	-0.015421686746987951
CCM2	-0.015424164524421594
SRP14	-0.015425633212721387
PCOLCE	-0.015426308109234938
CHD4	-0.015427769985974754
UACA	-0.015428571428571429
UBQLN1	-0.01543395470034075
ABHD2	-0.015434403783918346
PEX10	-0.01543507621068879
EMILIN2	-0.015437048917401764
MRPL23	-0.015438596491228071
ELOVL7	-0.015438988095238096
CYSLTR1	-0.015439429928741092
LONRF1	-0.015439800374298191
CLDN9	-0.015442486636309642
POP7	-0.015444015444015444
REPS2	-0.015444015444015444
CTSC	-0.015445822607067634
MAP3K12	-0.015446855461566752
CDK2	-0.015447154471544716
RBM12B	-0.015447154471544716
RAP2C	-0.015447154471544716
CDC73	-0.015447154471544716
OSBPL3	-0.015447991761071062
DCUN1D4	-0.015447991761071062
TBK1	-0.01544943820224719
ROBO4	-0.01545197012619109
TTLL11	-0.015452901528850895
B4GALNT1	-0.015452965037666602
PLEKHN1	-0.015455640305098354
GMFB	-0.015455704270235819
BICC1	-0.015455950540958269
CLPX	-0.015458605290278255
CREB3L4	-0.015458605290278255
MBD1	-0.015458605290278255
INTS7	-0.015458605290278255
AP1S1	-0.015460295151089248
HSPE1	-0.01546045261035178
PPFIBP2	-0.01546096583317427
GSTO1	-0.01546218487394958
ETV4	-0.015463917525773196
PMS1	-0.015463917525773196
DBR1	-0.015463917525773196
SEC61G	-0.015463917525773196
ADA	-0.015463917525773196
RNF44	-0.015465613688713393
RRP9	-0.015466575012888813
PDSS1	-0.015466575012888813
STOX2	-0.015466575012888813
RHPN2	-0.015466575012888813
SERTAD4	-0.015468409586056645
NAGA	-0.015469233413544173
FXYD4	-0.015473120412616545
DIP2B	-0.015473380540257016
RPL28	-0.01547427652733119
DVL2	-0.015474794841735053
GLUL	-0.015475189234650967
UBAP1	-0.015475735575085976
GART	-0.015476190476190477
EPS8	-0.015476190476190477
MTRF1L	-0.015476190476190477
MED6	-0.015476190476190477
ACAD9	-0.01547678482276585
CAPN10	-0.015478304998731287
PTPRCAP	-0.015481373971940009
SHC1	-0.015482054890921885
FBP1	-0.015482695810564663
SH3TC2	-0.015486221817353677
RAB1B	-0.015486725663716814
POLG2	-0.015487159380513624
NMB	-0.015487159380513624
WDR26	-0.015487159380513624
AP3B1	-0.015487159380513624
MTIF2	-0.015489913544668587
FKBP15	-0.015496273048254218
ARRB2	-0.015497553017944535
DUSP11	-0.01549841493483621
CCND1	-0.015499194847020933
VASH2	-0.015500159795461809
CASZ1	-0.015500234852043212
CD99L2	-0.01550213435183105
HGS	-0.015503875968992248
MGAT1	-0.015505257529852077
MRPL30	-0.015506547208821502
PSRC1	-0.015506547208821502
CSF2RA	-0.015509103169251517
CDC37L1	-0.01550946798917944
TMEM161A	-0.015509788965166539
IQCC	-0.015510073552926128
EMID1	-0.015511163337250293
FGFR1OP2	-0.015511486353818967
EFNB1	-0.015511892450879007
SCMH1	-0.015512895094046927
SETD4	-0.015512895094046927
LTB4R2	-0.015515151515151515
TALDO1	-0.015517241379310345
YIPF2	-0.015517241379310345
PTDSS1	-0.015517241379310345
RCCD1	-0.015518104455197732
PREB	-0.015518913676042677
MEGF10	-0.015519299641862315
KLHL18	-0.0155195681511471
HPCA	-0.015520534861509073
BLNK	-0.015524936929943722
ANKRD24	-0.015527950310559006
SH3GL2	-0.015528568584511248
AXL	-0.015529071867100036
VPS26B	-0.01552993916106308
ZHX2	-0.01552993916106308
ROBO1	-0.01552993916106308
MLLT10	-0.015530903328050714
MYO9B	-0.015531437125748502
CAPRIN1	-0.015533980582524271
SYTL2	-0.01553846153846154
PKN3	-0.015539161827028724
POLD3	-0.015540540540540541
RNF24	-0.015540651071486994
ZFYVE1	-0.015540852438836744
ZRANB3	-0.015540852438836744
ATAD5	-0.015540852438836744
MCM9	-0.015540852438836744
ACVR2A	-0.015540852438836744
GTF3C4	-0.015540852438836744
ADSSL1	-0.01554140127388535
ST5	-0.015541637671073997
CCDC87	-0.015542381028681301
KPNA1	-0.015542430836182779
TRAF6	-0.015543034777540314
POLR3A	-0.015543244075100032
STX16	-0.015543244075100032
TGFBR1	-0.015543244075100032
BTD	-0.015545361875637105
FASTK	-0.015545636447591197
MRPS36	-0.015545636447591197
NUP35	-0.015545636447591197
GNPNAT1	-0.015545636447591197
KDELC1	-0.015545636447591197
TIMM44	-0.015545636447591197
CC2D1A	-0.015545636447591197
RMI1	-0.015545636447591197
SMAD1	-0.015545636447591197
TESK1	-0.015545636447591197
CREB3	-0.015545636447591197
GAN	-0.01554579249746536
TSC2	-0.01554579249746536
CAPRIN2	-0.01554579249746536
CTTNBP2NL	-0.01554579249746536
MTBP	-0.01554579249746536
PGBD5	-0.01554672655035412
CDK8	-0.01554726368159204
NEDD1	-0.01554726368159204
MAGI2	-0.015548029556650246
PON2	-0.015548029556650246
SLC25A35	-0.015548029556650246
SLC35B3	-0.015548029556650246
HDHD3	-0.015548029556650246
RPS7	-0.015548029556650246
DOK4	-0.015548029556650246
TUSC2	-0.015548029556650246
MAGEE1	-0.015548029556650246
NUP205	-0.015548029556650246
NUDT3	-0.015548029556650246
IPO11	-0.015548029556650246
SLC25A3	-0.015548029556650246
TMUB1	-0.015548029556650246
AES	-0.015548029556650246
KLHL17	-0.015548029556650246
DOLPP1	-0.015548029556650246
PCDHB14	-0.015548029556650246
LRRC28	-0.015548029556650246
AQP11	-0.015548029556650246
MRPS33	-0.015548029556650246
COPS6	-0.015548029556650246
TNNT1	-0.015548029556650246
MRPS9	-0.015548029556650246
BDH2	-0.015548029556650246
DLAT	-0.015548029556650246
TTC3	-0.015548029556650246
MRPS17	-0.015548029556650246
TTC12	-0.015548029556650246
TSSK4	-0.015548029556650246
PAQR8	-0.015548029556650246
TTYH1	-0.015548029556650246
SESTD1	-0.015548029556650246
MIB1	-0.015548029556650246
SLC25A40	-0.015548029556650246
DCPS	-0.015548029556650246
LYPLA1	-0.015548029556650246
UQCRQ	-0.015548029556650246
SFN	-0.015548029556650246
TMTC4	-0.015548029556650246
NCOA6	-0.015548029556650246
NFYC	-0.015548029556650246
NCOA2	-0.015548029556650246
GOPC	-0.015548029556650246
RPL27	-0.015548029556650246
IAH1	-0.015548029556650246
PPOX	-0.015548029556650246
VPS28	-0.015548029556650246
PYGL	-0.015548029556650246
RAD23A	-0.015548029556650246
RAD17	-0.015548029556650246
SRBD1	-0.015548029556650246
PYCR1	-0.015548029556650246
CEP63	-0.015548029556650246
UBE2D2	-0.015548029556650246
ATP6V0A4	-0.015548029556650246
PDCD2L	-0.015548029556650246
SEC11C	-0.015548029556650246
TMEM54	-0.015548029556650246
PEX26	-0.015548029556650246
HSPA12A	-0.015548029556650246
PPP1R14B	-0.015548029556650246
DPM1	-0.015548029556650246
AZIN1	-0.015548029556650246
LMBRD2	-0.015548029556650246
RPL41	-0.015548029556650246
CHCHD2	-0.015548029556650246
SNAPC5	-0.015548029556650246
ITCH	-0.015548029556650246
UCHL3	-0.015548029556650246
BID	-0.015548029556650246
COL4A3	-0.015548029556650246
PPP2R2D	-0.015548029556650246
DENND1A	-0.015548029556650246
HINT1	-0.015548029556650246
PPP2R1B	-0.015548029556650246
CAPN12	-0.015548029556650246
PITPNB	-0.015548029556650246
VAMP8	-0.015548029556650246
PIR	-0.015548029556650246
NSMCE4A	-0.015548029556650246
ITGA2B	-0.015548281505728314
KCTD2	-0.015549324496558756
THRB	-0.01555023923444976
METTL9	-0.015550423402617398
PPP2CB	-0.015550423402617398
CMAS	-0.015550423402617398
APOOL	-0.015550423402617398
TGFBRAP1	-0.015550423402617398
GSR	-0.015550423402617398
TCEAL1	-0.015550423402617398
WDR41	-0.015550423402617398
YIPF6	-0.015550423402617398
APIP	-0.015550423402617398
GSTT2	-0.015552099533437015
BARX2	-0.015552099533437015
KIF3B	-0.015552460538532962
KIN	-0.015552817985833077
FBXO42	-0.015552817985833077
SP3	-0.015552817985833077
ZCCHC8	-0.015552817985833077
PTPN1	-0.015552817985833077
KPNA3	-0.015552817985833077
PRPF4B	-0.015552817985833077
TAF12	-0.015552817985833077
INPP5E	-0.015552817985833077
EFHD2	-0.015552817985833077
HAX1	-0.015552817985833077
HSD3B7	-0.015552817985833077
SUZ12	-0.015552817985833077
TRIAP1	-0.015552817985833077
ANKS3	-0.015552817985833077
TSC1	-0.015552817985833077
LBR	-0.015552817985833077
PLEKHM1	-0.015552817985833077
DGKD	-0.015552817985833077
DMPK	-0.015552817985833077
BIRC6	-0.015553712152633762
AGPS	-0.015553809897879026
SLC12A8	-0.015554787417905289
ACTR8	-0.015555213306637918
KIF21A	-0.015555213306637918
